Mes;Dia;Fecha;Hora;Temp externa (°C);Max temp (°C);Min Temp (°C);HR% Ext;Punto Rocio;Velocidad Viento (m/s);Direccion Viento;Wind Run;Hi Speed;Hi Dir;Wind Chill;Heat Index;THW Index;THSW Index;Presion Bar (milibar);LLUVIA (mm);tasa lluvia;Radiacion Solar (W/m2);Energía Solar (langleys);Hi Solar Rad;UV Index;UV Dose;Hi UV;Heat D-D;Cool D-D;Temp  interior;HR% int;Punto Rocio int;Heat index int;EMC;In Air Density;ET (mm);Wind Samp;Wind TX;ISS Recept;Arc Int
Octubre;25;25/10/2018;21:00:00;26,2;26,8;26,2;90;24,5;0;NW;0;0,4;NW;26,2;29,5;29,5;28,8;1009;0;0;0;0;0;0;0;0;0;0,329;27,6;70;21,6;29,8;12,75;11.394;0;1391;1;100;60
Octubre;25;25/10/2018;22:00:00;26;26,2;26;89;24;0;NW;0;0,4;NW;26;28,9;28,9;28,2;1009,6;0;0;0;0;0;0;0;0;0;0,319;27,4;71;21,7;29,6;13;11.409;0;1373;1;100;60
Octubre;25;25/10/2018;23:00:00;25,6;26;25,6;90;23,8;0;NW;0;0,4;NW;25,6;28,3;28,3;27,6;1008,8;0;0;0;0;0;0;0;0;0;0,303;27,2;72;21,7;29,2;13,25;11.408;0;1396;1;100;60
Octubre;26;26/10/2018;0:00:00;25,3;25,6;25,3;91;23,7;0;NW;0;0,4;NW;25,3;27,8;27,8;27,1;1008,3;0;0;0;0;0;0;0;0;0;0,289;26,9;73;21,7;28,9;13,64;11.410;0;1383;1;100;60
Octubre;26;26/10/2018;1:00:00;25,2;25,5;25,2;90;23,5;0;NW;0;0,4;NW;25,2;27,6;27,6;26,9;1007,9;0;0;0;0;0;0;0;0;0;0,287;26,7;74;21,7;28,7;13,95;11.414;0;1400;1;100;60
Octubre;26;26/10/2018;2:00:00;25,2;25,3;25,1;90;23,4;0;NW;0;0,4;NW;25,2;27,5;27,5;26,8;1007,1;0;0;0;0;0;0;0;0;0;0,285;26,6;74;21,6;28,5;13,95;11.411;0;1397;1;100;60
Octubre;26;26/10/2018;3:00:00;24,3;25,2;24,3;89;22,4;0;NW;0;0,9;NW;24,3;26,2;26,2;25,4;1007;0;0;0;0;0;0;0;0;0;0,25;26,4;75;21,6;28,2;14,35;11.419;0;1400;1;100;60
Octubre;26;26/10/2018;4:00:00;23,8;24,3;23,8;89;21,9;0;NW;0;0,4;NW;23,8;25,5;25,5;24,7;1007,2;0;0;0;0;0;0;0;0;0;0,227;26,2;76;21,6;27,9;14,65;11.429;0;1402;1;100;60
Octubre;26;26/10/2018;5:00:00;23,6;23,8;23,6;89;21,6;0;NW;0;0,4;NW;23,6;25,1;25,1;24,2;1007,7;0;0;0;0;0;0;0;0;0;0,218;26;76;21,4;27,7;14,65;11.444;0;1403;1;100;60
Octubre;26;26/10/2018;6:00:00;23,4;23,6;23,3;90;21,7;0;NW;0;0,4;NW;23,4;24,8;24,8;23,9;1008,6;0;0;1;0,09;9;0;0;0;0;0,211;25,8;76;21,2;27,4;14,65;11.467;0;1399;1;100;60
Octubre;26;26/10/2018;7:00:00;24,2;24,2;23,3;89;22,2;0;NW;0;0,4;NW;24,2;26,1;26,1;26,6;1009,6;0;0;35;3,01;72;0;0;0;0;0,243;25,7;76;21,1;27,2;14,65;11.485;0,03;1402;1;100;60
Octubre;26;26/10/2018;8:00:00;25,6;25,6;24,2;85;22,9;0;NW;0;0,9;NW;25,6;27,9;27,9;29,7;1010,2;0;0;111;9,55;151;0,7;0,3;1,3;0;0,303;25,9;77;21,5;27,7;14,95;11.475;0,08;1400;1;100;60
Octubre;26;26/10/2018;9:00:00;27,4;27,4;25,6;81;23,9;0;NW;0;1,3;NNW;27,4;30,9;30,9;33,7;1011;0;0;200;17,2;236;2;0,86;2,6;0;0,38;23,7;66;17;24,5;12,06;11.643;0,13;1356;1;99,1;60
Octubre;26;26/10/2018;10:00:00;29,2;29,2;27,4;78;24,9;0;NW;0;2,2;WNW;29,2;34,8;34,8;39,4;1010,7;0,2;0;392;33,72;659;4,3;1,84;6,7;0;0,451;23,6;62;15,9;24,2;11,26;11.659;0,25;1387;1;100;60
Octubre;26;26/10/2018;11:00:00;29,9;29,9;29,2;76;25,3;0,4;NNE;1,61;3,1;NNE;29,9;36,2;36,2;41,4;1010,3;0;0;469;40,34;668;6;2,57;7,7;0;0,484;25,1;58;16,2;25,4;10,47;11.593;0,3;1396;1;100;60
Octubre;26;26/10/2018;12:00:00;31,9;31,9;29,9;62;23,7;0,4;WNW;1,61;2,2;WNW;31,9;37,4;37,4;44,3;1008,7;0;0;737;63,39;1009;9,3;3,99;11,4;0;0,565;24,7;62;16,9;25,2;11,22;11.578;0,51;1390;1;100;60
Octubre;26;26/10/2018;13:00:00;33,1;33,1;31,9;64;25,3;0,4;NW;1,61;2,2;W;33,1;41,3;41,3;47,9;1007,7;0;0;648;55,74;865;8,4;3,6;9,7;0;0,613;24,8;57;15,7;25,1;10,28;11.578;0,46;1361;1;99,5;60
Octubre;26;26/10/2018;14:00:00;32,9;33,4;32,5;63;24,9;0,4;N;1,61;2,2;WSW;32,9;40,4;40,4;46,9;1006,8;0;0;633;54,45;874;6,7;2,87;9,2;0;0,606;24,9;53;14,7;25;9,65;11.577;0,43;1385;1;100;60
Octubre;26;26/10/2018;15:00:00;32,2;33,4;32,2;65;24,8;0,9;NNE;3,22;3,1;NNE;32,2;39,3;39,3;45,9;1006,1;0;0;581;49,97;700;4,3;1,84;6,1;0;0,579;25,1;51;14,2;25;9,35;11.570;0,41;1382;1;100;60
Octubre;26;26/10/2018;16:00:00;30,4;32,2;30,4;71;24,6;0,9;WNW;3,22;2,7;WNW;30,4;36,4;36,4;40,5;1005,9;0;0;252;21,67;466;1,5;0,64;2,7;0;0,505;23,8;53;13,7;24;9,65;11.622;0,18;1401;1;100;60
Octubre;26;26/10/2018;17:00:00;29,6;30,4;29,6;74;24,5;0,4;WNW;1,61;2,7;NNE;29,6;35;35;36,6;1006;0;0;78;6,71;111;0,2;0,09;0,6;0;0,47;26,4;55;16,6;26,7;9,87;11.486;0,08;1395;1;100;60
Octubre;26;26/10/2018;18:00:00;28,2;29,6;28,2;81;24,6;0;WNW;0;0,9;WNW;28,2;32,8;32,8;32,3;1006,5;0;0;7;0,6;30;0;0;0;0;0,41;28,2;58;19,1;29,4;10,35;11.387;0;1402;1;100;60
Octubre;26;26/10/2018;19:00:00;27,3;28,2;27,3;84;24,4;0;---;0;0;---;27,3;31,2;31,2;30,4;1007,2;0;0;0;0;0;0;0;0;0;0,375;28,3;63;20,6;30,2;11,29;11.367;0,03;1403;1;100;60
Octubre;26;26/10/2018;20:00:00;27,2;27,4;27,2;87;24,8;0;---;0;0;---;27,2;31,2;31,2;30,5;1008,2;0;0;0;0;0;0;0;0;0;0,368;28,1;65;20,9;30,1;11,7;11.382;0,03;1404;1;100;60
Octubre;26;26/10/2018;21:00:00;26,7;27,2;26,6;89;24,7;0;---;0;0;---;26,7;30,3;30,3;29,7;1008,7;0;0;0;0;0;0;0;0;0;0,347;27,8;68;21,4;30,1;12,31;11.387;0,03;1404;1;100;60
Octubre;26;26/10/2018;22:00:00;26,6;26,8;26,6;89;24,6;0;---;0;0;---;26,6;30,1;30,1;29,4;1009,1;0;0;0;0;0;0;0;0;0;0,343;27,6;69;21,4;29,7;12,48;11.399;0,03;1378;1;100;60
Octubre;26;26/10/2018;23:00:00;26;26,6;26;88;23,9;0;---;0;0;---;26;28,8;28,8;28,1;1008,8;0;0;0;0;0;0;0;0;0;0,319;27,4;70;21,4;29,4;12,77;11.404;0;1399;1;100;60
Octubre;27;27/10/2018;0:00:00;26;26;25,9;89;24;0;---;0;0;---;26;28,9;28,9;28,2;1008,8;0;0;0;0;0;0;0;0;0;0,319;27,2;71;21,5;29,1;13,01;11.412;0;1400;1;100;60
Octubre;27;27/10/2018;1:00:00;25,7;26;25,7;89;23,8;0;WNW;0;0,4;WNW;25,7;28,4;28,4;27,7;1008;0;0;0;0;0;0;0;0;0;0,308;26,9;71;21,2;28,7;13,03;11.415;0;1397;1;100;60
Octubre;27;27/10/2018;2:00:00;25,1;25,7;25,1;90;23,3;0;WNW;0;0,4;WNW;25,1;27,3;27,3;26,6;1007,5;0;0;0;0;0;0;0;0;0;0,28;26,8;73;21,6;28,8;13,64;11.407;0;1403;1;100;60
Octubre;27;27/10/2018;3:00:00;24,9;25,1;24,8;91;23,3;0;WNW;0;0,4;WNW;24,9;27,1;27,1;26,3;1007,7;0;0;0;0;0;0;0;0;0;0,273;26,6;73;21,4;28,4;13,65;11.421;0;1401;1;100;60
Octubre;27;27/10/2018;4:00:00;24,7;24,9;24,7;91;23,2;0;---;0;0;---;24,7;26,8;26,8;26,1;1007,8;0;0;0;0;0;0;0;0;0;0,266;26,4;74;21,4;28,1;13,96;11.431;0;1401;1;100;60
Octubre;27;27/10/2018;5:00:00;24,8;24,8;24,6;91;23,2;0;WNW;0;0,4;WNW;24,8;26,9;26,9;26,2;1008,5;0;0;0;0;0;0;0;0;0;0,269;26,3;75;21,5;28,1;14,35;11.442;0;1402;1;100;60
Octubre;27;27/10/2018;6:00:00;25,1;25,1;24,8;91;23,5;0;---;0;0;---;25,1;27,4;27,4;26,7;1009,4;0;0;1;0,09;9;0;0;0;0;0,28;26,2;75;21,4;27,9;14,35;11.458;0;1400;1;100;60
Octubre;27;27/10/2018;7:00:00;25,7;25,7;25,1;90;24;0;---;0;0;---;25,7;28,6;28,6;29,1;1009,9;0;0;34;2,92;65;0;0;0;0;0,308;26,2;75;21,4;27,9;14,35;11.464;0,03;1401;1;100;60
Octubre;27;27/10/2018;8:00:00;26,8;26,8;25,7;87;24,4;0;WNW;0;1,3;WNW;26,8;30,3;30,3;32,1;1010,4;0;0;108;9,29;162;0,8;0,34;1,4;0;0,352;26,3;75;21,5;28,1;14,35;11.464;0,08;1404;1;100;60
Octubre;27;27/10/2018;9:00:00;28,3;28,3;26,8;80;24,5;0;NE;0;1,3;NE;28,3;33,2;33,2;36,4;1010,3;0;0;232;19,95;469;2,4;1,03;3,9;0;0,417;26,8;75;22;28,9;14,34;11.432;0,15;1399;1;100;60
Octubre;27;27/10/2018;10:00:00;30,3;30,3;28,3;73;24,9;0;ESE;0;1,3;NNE;30,3;36,4;36,4;41,4;1010,2;0;0;431;37,07;605;4,4;1,89;5,2;0;0,498;27,7;74;22,7;30,6;13,91;11.385;0,28;1401;1;100;60
Octubre;27;27/10/2018;11:00:00;31,1;31,1;30,1;75;26,1;0,4;NNE;1,61;1,8;N;31,1;38,4;38,4;43,6;1009,5;0;0;456;39,22;650;5,8;2,49;7,6;0;0,53;28,7;73;23,4;32,9;13,58;11.324;0,3;1404;1;100;60
Octubre;27;27/10/2018;12:00:00;32;32,1;31,1;71;26,1;0,4;N;1,61;2,7;N;32;40,6;40,6;47,2;1008,7;0;0;641;55,13;761;8;3,43;9,2;0;0,569;29,8;73;24,4;35,2;13,54;11.255;0,43;1403;1;100;60
Octubre;27;27/10/2018;13:00:00;32,9;33,1;31,5;66;25,7;0,4;N;1,61;2,2;NNE;32,9;41,6;41,6;48;1007,8;0;0;609;52,38;923;7,8;3,34;9,9;0;0,606;30,8;72;25,2;37,3;13,2;11.189;0,43;1403;1;100;60
Octubre;27;27/10/2018;14:00:00;32,2;33,7;32,1;71;26,2;0,9;N;3,22;3,6;N;32,2;41,2;41,2;47,9;1006,9;0;0;649;55,82;1005;6,1;2,61;8;0;0,576;31,7;71;25,8;39,4;12,85;11.136;0,43;1405;1;100;60
Octubre;27;27/10/2018;15:00:00;31,3;32,2;31,2;74;26,1;0,4;N;1,61;2,7;NNE;31,3;38,9;38,9;41,2;1006,5;0;0;174;14,97;698;2,4;1,03;5;0;0,539;31,8;71;25,9;39,8;12,85;11.125;0,13;1403;1;100;60
Octubre;27;27/10/2018;16:00:00;30,7;32,2;30,7;73;25,3;0,9;NNE;3,22;3,1;NNW;30,7;37,4;37,4;41,1;1007,1;0;0;221;19,01;598;1,3;0,56;2,7;0;0,516;31,7;70;25,5;39,1;12,55;11.144;0,18;1401;1;100;60
Octubre;27;27/10/2018;17:00:00;26,5;30,7;26,5;80;22,8;0,4;SE;1,61;3,1;SE;26,5;28,9;28,9;30,1;1008,3;0;0;65;5,59;105;0;0;0;0;0,34;31,2;70;25;37,4;12,55;11.185;0,05;1400;1;100;60
Octubre;27;27/10/2018;18:00:00;25,7;26,5;25,7;86;23,2;0,4;ESE;1,61;2,2;SE;25,7;28,2;28,2;27,6;1008,3;0;0;8;0,69;35;0;0;0;0;0,308;30,3;71;24,5;36,1;12,85;11.229;0;1401;1;100;60
Octubre;27;27/10/2018;19:00:00;25,7;25,7;25,6;89;23,7;0;ENE;0;0,9;ENE;25,7;28,3;28,3;27,6;1008,7;0,2;0;0;0;0;0;0;0;0;0,306;29,6;72;24;34,5;13,25;11.273;0,03;1404;1;100;60
Octubre;27;27/10/2018;20:00:00;25,6;25,7;25,4;88;23,4;0;ENE;0;0,4;ENE;25,6;28,1;28,1;27,3;1009,3;0;0;0;0;0;0;0;0;0;0,301;28,9;73;23,6;33,4;13,57;11.310;0;1371;1;100;60
Octubre;27;27/10/2018;21:00:00;25,3;25,6;25,3;89;23,3;0;E;0;0,4;E;25,3;27,7;27,7;26,9;1009,7;0;0;0;0;0;0;0;0;0;0,289;28,5;74;23,4;32,5;13,88;11.335;0;1403;1;100;60
Octubre;27;27/10/2018;22:00:00;25,1;25,3;25,1;89;23,2;0;E;0;0,4;E;25,1;27,4;27,4;26,7;1009,9;0;0;0;0;0;0;0;0;0;0,282;28,1;75;23,2;31,6;14,3;11.358;0;1403;1;100;60
Octubre;27;27/10/2018;23:00:00;24,7;25,1;24,7;90;22,9;0;SE;0;0,9;SE;24,7;26,7;26,7;26;1010,2;0;0;0;0;0;0;0;0;0;0,264;27,7;75;22,9;30,7;14,31;11.380;0;1404;1;100;60
Octubre;28;28/10/2018;0:00:00;24,4;24,7;24,4;90;22,6;0;SSE;0;0,9;SSE;24,4;26,3;26,3;25,6;1009,9;0;0;0;0;0;0;0;0;0;0,252;27,4;76;22,8;30,2;14,62;11.391;0;1373;1;100;60
Octubre;28;28/10/2018;1:00:00;24,2;24,4;24,2;91;22,7;0;SSE;0;0,4;SSE;24,2;26,2;26,2;25,4;1009,2;0;0;0;0;0;0;0;0;0;0,245;27,2;76;22,6;29,7;14,63;11.396;0;1357;1;99,2;60
Octubre;28;28/10/2018;2:00:00;24,1;24,2;24,1;90;22,4;0;SSE;0;0,4;SSE;24,1;26;26;25,2;1008,7;0;0;0;0;0;0;0;0;0;0,241;26,9;76;22,4;29,3;14,64;11.403;0;1398;1;100;60
Octubre;28;28/10/2018;3:00:00;23,8;24,1;23,8;91;22,3;0;---;0;0;---;23,8;25,7;25,7;24,9;1009;0;0;0;0;0;0;0;0;0;0,229;26,7;77;22,4;28,9;14,95;11.414;0;1403;1;100;60
Octubre;28;28/10/2018;4:00:00;23,6;23,9;23,6;91;22,1;0;SSE;0;0,4;SSE;23,6;25,3;25,3;24,5;1008,8;0;0;0;0;0;0;0;0;0;0,22;26,5;77;22,1;28,6;14,95;11.425;0;1397;1;100;60
Octubre;28;28/10/2018;5:00:00;23,3;23,6;23,3;91;21,7;0;---;0;0;---;23,3;24,7;24,7;23,9;1009,4;0;0;0;0;0;0;0;0;0;0,206;26,3;77;21,9;28,2;14,95;11.444;0;1346;1;98,4;60
Octubre;28;28/10/2018;6:00:00;23,1;23,3;23,1;91;21,6;0;---;0;0;---;23,1;24,5;24,5;23,7;1010,6;0;0;3;0,26;14;0;0;0;0;0,199;26,1;77;21,8;27,9;14,95;11.468;0;1404;1;100;60
Octubre;28;28/10/2018;7:00:00;24,1;24,1;23,1;90;22,4;0;SSE;0;0,4;SSE;24,1;26;26;26,7;1011,3;0;0;45;3,87;74;0;0;0;0;0,241;26;78;21,9;27,9;15,25;11.478;0,03;1401;1;100;60
Octubre;28;28/10/2018;8:00:00;25,9;25,9;24,1;84;23;0;NNW;0;0,9;WSW;25,9;28,3;28,3;29,6;1011,3;0;0;86;7,4;95;0,8;0,34;1,3;0;0,315;26,1;78;22;28,1;15,25;11.472;0,05;1402;1;100;60
Octubre;28;28/10/2018;9:00:00;28,8;28,8;25,9;75;23,9;0;N;0;1,8;NE;28,8;33,4;33,4;36,3;1011,3;0;0;208;17,89;626;2,3;0,99;4,6;0;0,435;26,7;77;22,4;28,9;14,95;11.442;0,15;1404;1;100;60
Octubre;28;28/10/2018;10:00:00;31,6;31,7;28,8;66;24,5;0,4;N;1,61;2,2;N;31,6;37,7;37,7;44,6;1010,8;0;0;720;61,93;789;6,3;2,7;7,8;0;0,553;27,9;75;23,1;31,3;14,3;11.374;0,48;1402;1;100;60
Octubre;28;28/10/2018;11:00:00;32,8;33,3;31,6;62;24,5;0,4;WNW;1,61;1,8;W;32,8;39,8;39,8;46,8;1010;0;0;832;71,56;916;8,6;3,69;9,6;0;0,602;29,6;73;24,2;34,7;13,55;11.283;0,56;1400;1;100;60
Octubre;28;28/10/2018;12:00:00;33,9;33,9;32,3;61;25,3;0,4;N;1,61;2,2;NW;33,9;42,5;42,5;49,6;1009,1;0;0;764;65,71;1030;8,5;3,64;10,7;0;0,648;30,8;71;25;37,1;12,85;11.209;0,51;1376;1;100;60
Octubre;28;28/10/2018;13:00:00;33,7;34,1;33,3;62;25,4;0,9;WNW;3,22;3,1;W;33,7;42,3;42,3;49;1008;0;0;908;78,1;986;9;3,86;10,3;0;0,639;32,1;69;25,7;40,1;12,35;11.136;0,61;1402;1;100;60
Octubre;28;28/10/2018;14:00:00;32,9;34,1;32,9;65;25,4;0,9;WNW;3,22;3,1;S;32,9;41,2;41,2;47,3;1007,1;0;0;560;48,17;940;5,8;2,49;8,5;0;0,606;32,8;68;26,1;42;12,05;11.090;0,41;1402;1;100;60
Octubre;28;28/10/2018;15:00:00;34,1;34,3;32,2;61;25,5;0,9;N;3,22;3,1;W;34,1;43;43;49,7;1006,7;0;0;590;50,75;789;4;1,71;5,3;0;0,655;33,2;68;26,5;43,3;12,05;11.063;0,43;1403;1;100;60
Octubre;28;28/10/2018;16:00:00;27;34,5;27;84;24,1;0,9;ENE;3,22;3,6;E;27;30,4;30,4;34,7;1006,7;0,4;0;268;23,05;689;1;0,43;2,5;0;0,361;33;68;26,3;42,7;12,05;11.073;0,2;1401;1;100;60
Octubre;28;28/10/2018;17:00:00;28,3;28,7;27;79;24,3;0;SSE;0;1,8;SE;28,3;33;33;35,2;1006,8;0;0;110;9,46;160;0,1;0,04;0,5;0;0,417;31,9;69;25,5;39,7;12,35;11.129;0,08;1401;1;100;60
Octubre;28;28/10/2018;18:00:00;26,7;28,3;26,7;81;23,2;0;SSE;0;0,9;SSE;26,7;29,4;29,4;28,6;1007,2;0;0;3;0,26;21;0;0;0;0;0,35;30,8;71;25;37,1;12,85;11.187;0;1403;1;100;60
Octubre;28;28/10/2018;19:00:00;26,4;26,7;26,4;82;23,1;0;SSE;0;0,9;NE;26,4;28,9;28,9;28,2;1008,6;0;0;0;0;0;0;0;0;0;0,336;30,1;72;24,5;35,8;13,23;11.240;0,03;1404;1;100;60
Octubre;28;28/10/2018;20:00:00;26,6;26,7;26,4;81;23,1;0,4;SSE;1,61;3,6;ESE;26,6;29,2;29,2;28,4;1009,1;0;0;0;0;0;0;0;0;0;0,345;29,6;72;24;34,5;13,25;11.277;0,03;1404;1;100;60
Octubre;28;28/10/2018;21:00:00;25,6;26,6;25,6;86;23,1;0;ESE;0;0,9;SE;25,6;28;28;27,2;1009,6;0;0;0;0;0;0;0;0;0;0,303;29,1;73;23,7;33,7;13,56;11.306;0,03;1400;1;100;60
Octubre;28;28/10/2018;22:00:00;25,2;25,6;25,2;88;23,1;0;ESE;0;0,4;ESE;25,2;27,5;27,5;26,7;1009,7;0;0;0;0;0;0;0;0;0;0,287;28,6;74;23,5;32,8;13,88;11.328;0,03;1403;1;100;60
Octubre;28;28/10/2018;23:00:00;24,8;25,2;24,8;89;22,8;0;ESE;0;0,4;ESE;24,8;26,8;26,8;26,1;1009,7;0;0;0;0;0;0;0;0;0;0,269;28,3;74;23,2;31,9;13,89;11.347;0;1404;1;100;60
Octubre;29;29/10/2018;0:00:00;24,5;24,8;24,4;90;22,8;0;ESE;0;0,4;ESE;24,5;26,4;26,4;25,6;1008,8;0;0;0;0;0;0;0;0;0;0,257;27,9;75;23,1;31,3;14,3;11.351;0;1375;1;100;60
Octubre;29;29/10/2018;1:00:00;24,3;24,6;24,3;90;22,6;0;ESE;0;0,4;ESE;24,3;26,3;26,3;25,4;1008,6;0;0;0;0;0;0;0;0;0;0,25;27,7;75;22,9;30,7;14,31;11.362;0;1402;1;100;60
Octubre;29;29/10/2018;2:00:00;24,1;24,3;24,1;90;22,4;0;ESE;0;0,4;ESE;24,1;26;26;25,2;1008,1;0;0;0;0;0;0;0;0;0;0,241;27,4;76;22,8;30,2;14,62;11.370;0;1401;1;100;60
Octubre;29;29/10/2018;3:00:00;23,8;24,1;23,7;90;22;0;ESE;0;0,4;ESE;23,8;25,6;25,6;24,7;1007,8;0;0;0;0;0;0;0;0;0;0,227;27,2;76;22,6;29,7;14,63;11.380;0;1400;1;100;60
Octubre;29;29/10/2018;4:00:00;23,3;23,8;23,2;90;21,5;0;---;0;0;---;23,3;24,6;24,6;23,7;1008,4;0;0;0;0;0;0;0;0;0;0,206;26,8;76;22,2;29,1;14,64;11.406;0;1402;1;100;60
Octubre;29;29/10/2018;5:00:00;23;23,2;23;91;21,5;0;---;0;0;---;23;24,4;24,4;23,5;1008,8;0,2;0;0;0;0;0;0;0;0;0,194;26,6;76;22;28,7;14,65;11.422;0;1400;1;100;60
Octubre;29;29/10/2018;6:00:00;22,8;23,1;22,8;91;21,3;0;---;0;0;---;22,8;24,3;24,3;23,4;1009,1;0;0;1;0,09;11;0;0;0;0;0,187;26,4;77;22;28,4;14,95;11.435;0;1403;1;100;60
Octubre;29;29/10/2018;7:00:00;23,7;23,7;22,8;90;21,9;0;ESE;0;0,4;ESE;23,7;25,3;25,3;26;1010,2;0;0;43;3,7;67;0;0;0;0;0,222;26,2;77;21,8;28,1;14,95;11.460;0,03;1398;1;100;60
Octubre;29;29/10/2018;8:00:00;25,8;25,8;23,7;83;22,7;0;SE;0;0,4;ESE;25,8;28,1;28,1;29,6;1010,9;0;0;94;8,09;141;0,9;0,39;1,5;0;0,313;26,5;77;22,1;28,6;14,95;11.449;0,05;1401;1;100;60
Octubre;29;29/10/2018;9:00:00;28,3;28,3;25,8;75;23,4;0;NNE;0;1,8;S;28,3;32,1;32,1;35,6;1011;0;0;255;21,93;624;2,7;1,16;4,6;0;0,414;24,6;71;19;25,7;13,2;11.578;0,18;1392;1;100;60
Octubre;29;29/10/2018;10:00:00;30,6;39,8;28,3;72;25;0,4;NNE;1,61;1,8;W;30,6;36,9;36,9;43,4;1010,6;0,6;57;608;52,29;691;5,2;2,23;6,2;0;0,512;25,7;78;21,5;27,4;15,25;11.489;0,43;1367;1;99,9;60
Octubre;29;29/10/2018;11:00:00;30,5;30,7;30,2;68;23,9;0,4;NNE;1,61;2,7;NNE;30,5;35,8;35,8;41,6;1010,5;0;0;529;45,5;701;5,9;2,53;6,7;0;0,507;26;65;18,9;26,9;11,77;11.519;0,36;1336;1;97,7;60
Octubre;29;29/10/2018;12:00:00;31,2;31,2;30,4;68;24,6;0,4;N;1,61;1,3;NW;31,2;37,1;37,1;42,5;1009,6;0;0;489;42,06;677;5,7;2,44;7,7;0;0,537;25,1;58;16,2;25,4;10,47;11.585;0,33;1383;1;100;60
Octubre;29;29/10/2018;13:00:00;32,3;32,9;31,2;63;24,3;0,4;WNW;1,61;2,2;SE;32,3;38,8;38,8;45,7;1008,4;0;0;717;61,67;819;7,6;3,26;8,4;0;0,581;25,3;67;18,7;26,2;12,2;11.527;0,51;1396;1;100;60
Octubre;29;29/10/2018;14:00:00;32,1;32,9;32;65;24,7;0,4;N;1,61;1,8;N;32,1;39;39;44,3;1007,4;0;0;467;40,17;666;4,7;2,01;6,7;0;0,574;24,8;56;15,5;25,1;10,18;11.579;0,33;1360;1;99,4;60
Octubre;29;29/10/2018;15:00:00;32;32,2;31,9;67;25,1;0,4;ENE;1,61;1,3;ENE;32;39,3;39,3;44,2;1007;0;0;380;32,68;446;2,9;1,24;3,5;0;0,569;24,1;55;14,5;24,3;10,03;11.614;0,28;1381;1;100;60
Octubre;29;29/10/2018;16:00:00;30,9;32,1;30,9;71;25;0,4;N;1,61;1,3;N;30,9;37,2;37,2;40,6;1006,8;0;0;202;17,37;306;1,2;0,51;2;0;0,523;23,8;54;14;24,1;9,85;11.629;0,15;1383;1;100;60
Octubre;29;29/10/2018;17:00:00;29,5;30,9;29,5;77;25;0;N;0;1,3;N;29,5;35,3;35,3;37;1006,9;0;0;81;6,97;134;0,1;0,04;0,6;0;0,465;27,2;54;17,1;27,6;9,75;11.461;0,05;1365;1;99,8;60
Octubre;29;29/10/2018;18:00:00;27,5;29,5;27,5;84;24,6;0;N;0;1,3;NNE;27,5;31,6;31,6;30,9;1007,3;0;0;4;0,34;26;0;0;0;0;0,382;28,5;58;19,4;29,9;10,35;11.378;0;1360;1;99,4;60
Octubre;29;29/10/2018;19:00:00;26,5;27,5;26,4;88;24,3;0;N;0;0,9;N;26,5;29,8;29,8;29,1;1007,8;0;0;0;0;0;0;0;0;0;0,34;28,4;62;20,4;30,2;11,09;11.373;0,03;1369;1;100;60
Octubre;29;29/10/2018;20:00:00;26,2;26,5;26,2;87;23,8;0;N;0;0,4;N;26,2;29,1;29,1;28,3;1008,7;0;0;0;0;0;0;0;0;0;0,326;28,2;65;21;30,2;11,7;11.381;0,03;1353;1;98,9;60
Octubre;29;29/10/2018;21:00:00;25,6;26,2;25,6;89;23,6;0;N;0;0,4;N;25,6;28,2;28,2;27,4;1009,3;0;0;0;0;0;0;0;0;0;0,301;27,8;67;21,1;29,9;12,11;11.398;0;1333;1;97,4;60
Octubre;29;29/10/2018;22:00:00;25,2;25,6;25,2;89;23,2;0;---;0;0;---;25,2;27,4;27,4;26,7;1009,6;0;0;0;0;0;0;0;0;0;0,285;27,5;68;21,1;29,4;12,32;11.415;0;1340;1;98;60
Octubre;29;29/10/2018;23:00:00;24,8;25,2;24,8;89;22,8;0;---;0;0;---;24,8;26,8;26,8;26,1;1009,7;0;0;0;0;0;0;0;0;0;0,269;27,2;70;21,2;29;12,8;11.427;0;1340;1;98;60
Octubre;30;30/10/2018;0:00:00;24,7;24,8;24,7;89;22,8;0;---;0;0;---;24,7;26,8;26,8;26;1009,4;0;0;0;0;0;0;0;0;0;0,266;26,9;71;21,2;28,7;13,03;11.432;0;1346;1;98,4;60
Octubre;30;30/10/2018;1:00:00;24,4;24,7;24,3;89;22,5;0;---;0;0;---;24,4;26,3;26,3;25,5;1008,6;0;0;0;0;0;0;0;0;0;0,252;26,7;72;21,3;28,4;13,25;11.430;0;1353;1;98,9;60
Octubre;30;30/10/2018;2:00:00;24,1;24,4;24;90;22,3;0;N;0;0,4;N;24,1;25,9;25,9;25,2;1008,1;0;0;0;0;0;0;0;0;0;0,238;26,5;72;21;28,1;13,27;11.437;0;1343;1;98,2;60
Octubre;30;30/10/2018;3:00:00;23,8;24,1;23,7;90;22;0;N;0;0,4;N;23,8;25,6;25,6;24,7;1008,1;0;0;0;0;0;0;0;0;0;0,227;26,3;73;21,1;27,9;13,66;11.445;0;1346;1;98,4;60
Octubre;30;30/10/2018;4:00:00;23,4;23,8;23,4;91;21,9;0;---;0;0;---;23,4;24,9;24,9;24,1;1008,6;0;0;0;0;0;0;0;0;0;0,213;26,1;74;21,1;27,7;13,97;11.456;0;1318;1;96,3;60
