Año;Dia;Mes;Fecha;Hora;Temp out;Hi Temp;Low Temp;Out Hum;Dew;Wind Speed;Wind Dir;Wind Run;Hi Speed;Hi Dir;Wind Chill;Heat Index;THW Index;THSW Index;Bar  ;Rain;Rain Rate;Solar Rad;Solar Energy;Hi Solar Rad;UV  Index;UV  Dose;Hi  UV;Heat D-D;Cool D-D;In Temp;In Hum;In Dew;In Heat;In EMC;In Air Density;ET ;Wind Samp;Wind Tx;ISS Recept;Arc. Int.
2020;26;1;26/01/2020;9:00:00;27,8;27,8;25,8;73;22,5;0;E;0;1,8;SSE;27,8;30,7;30,7;---;760,5;0;0;239;20,56;338;1,5;0,64;2,3;0;0,396;26,5;72;21;28,1;13,27;1,1504;0,15;1403;1;100;60
2020;26;1;26/01/2020;10:00:00;29,7;29,8;27,8;69;23,4;0,4;E;1,61;2,2;W;29,7;34,3;34,3;---;760,3;0;0;530;45,59;647;3,7;1,59;5;0;0,475;27,5;70;21,5;29,7;12,76;1,1454;0,36;1404;1;100;60
2020;26;1;26/01/2020;11:00:00;31,4;31,6;29,8;59;22,4;0,9;N;3,22;2,7;W;31,4;35,4;35,4;---;760,2;0;0;713;61,33;770;6,2;2,66;7,3;0;0,544;28,7;69;22,5;32,1;12,4;1,1388;0,51;1403;1;100;60
2020;26;1;26/01/2020;12:00:00;32,7;32,7;31,3;58;23,3;1,3;WNW;4,83;3,6;W;32,7;38,2;38,2;---;759,4;0;0;797;68,55;819;8;3,43;8,5;0;0,597;29,9;67;23,1;34,3;12,02;1,132;0,56;1402;1;100;60
2020;26;1;26/01/2020;13:00:00;33,1;33,1;32,4;56;23,2;1,3;WNW;4,83;4,5;W;33,1;38,7;38,7;---;758,7;0;0;811;69,76;831;8,3;3,56;8,6;0;0,616;31,1;65;23,7;35,9;11,53;1,1255;0,58;1403;1;100;60
2020;26;1;26/01/2020;14:00:00;32,8;33,1;32,6;56;22,9;1,8;WNW;6,44;5,8;WSW;32,8;38,1;38,1;---;758,1;0;0;747;64,25;795;6,7;2,87;7,9;0;0,604;31,8;63;23,9;37,4;11,17;1,1215;0,56;1404;1;100;60
2020;26;1;26/01/2020;15:00:00;32,8;33,1;32,7;54;22,2;1,3;WNW;4,83;4,5;WNW;32,8;37,3;37,3;---;757,4;0;0;630;54,19;698;4,5;1,93;5,7;0;0,602;32,2;61;23,7;37,8;10,75;1,1193;0,48;1400;1;100;60
2020;26;1;26/01/2020;16:00:00;33,3;33,4;32,8;50;21,4;1,3;W;4,83;3,6;W;33,3;37,2;37,2;---;757;0;0;458;39,39;548;2,2;0,94;3,3;0;0,623;32,3;60;23,5;37,8;10,55;1,1187;0,36;1403;1;100;60
2020;26;1;26/01/2020;17:00:00;32,1;33,3;32,1;53;21,3;0,9;W;3,22;3,6;W;32,1;35,6;35,6;---;757,2;0;0;258;22,19;366;0,5;0,21;1,2;0;0,574;32,2;60;23,4;37,6;10,55;1,1196;0,23;1402;1;100;60
2020;26;1;26/01/2020;18:00:00;30,1;32,1;30,1;57;20,7;0;W;0;1,3;W;30,1;32,7;32,7;---;757,6;0;0;55;4,73;137;0;0;0;0;0,491;31,6;61;23,1;36,3;10,8;1,123;0,05;1401;1;100;60
2020;26;1;26/01/2020;19:00:00;28,4;30,1;28,4;66;21,5;0;WNW;0;0,4;WNW;28,4;30,9;30,9;---;757,9;0;0;0;0;0;0;0;0;0;0,421;30,8;62;22,7;35;11;1,1269;0;1403;1;100;60
2020;26;1;26/01/2020;20:00:00;26,7;28,4;26,7;75;21,9;0;WNW;0;0,4;WNW;26,7;28,7;28,7;---;758,2;0;0;0;0;0;0;0;0;0;0,347;30,2;63;22,4;34,2;11,22;1,1303;0,03;1401;1;100;60
2020;26;1;26/01/2020;21:00:00;25,3;26,7;25,3;78;21,2;0;WNW;0;0,4;WNW;25,3;26,9;26,9;---;758,6;0;0;0;0;0;0;0;0;0;0,289;29,7;64;22,1;33,2;11,43;1,1336;0,03;1402;1;100;60
2020;26;1;26/01/2020;22:00:00;25,2;25,3;25;78;21,1;0;WNW;0;0,9;WNW;25,2;26,8;26,8;---;758,9;0;0;0;0;0;0;0;0;0;0,285;29,1;65;21,8;32,1;11,66;1,1369;0,03;1400;1;100;60
2020;26;1;26/01/2020;23:00:00;24,3;25,2;24,3;80;20,6;0;WNW;0;0,4;WNW;24,3;25,8;25,8;---;758,7;0;0;0;0;0;0;0;0;0;0,248;28,6;66;21,6;31,3;11,88;1,1386;0,03;1405;1;100;60
2020;27;1;27/01/2020;0:00:00;23,7;24,3;23,7;82;20,5;0;WNW;0;0,4;WNW;23,7;25,1;25,1;---;758,5;0;0;0;0;0;0;0;0;0;0,225;28,2;66;21,2;30,4;11,9;1,1406;0,03;1370;1;100;60
2020;27;1;27/01/2020;1:00:00;23,3;23,7;23,2;83;20,3;0;WNW;0;0,9;WNW;23,3;24,5;24,5;---;758,3;0;0;0;0;0;0;0;0;0;0,208;27,7;67;21;29,7;12,11;1,1424;0,03;1400;1;100;60
2020;27;1;27/01/2020;2:00:00;22,9;23,3;22,9;83;19,8;0;WNW;0;0,4;WNW;22,9;24;24;---;758,1;0;0;0;0;0;0;0;0;0;0,19;27,4;67;20,7;29,1;12,12;1,1439;0,03;1400;1;100;60
2020;27;1;27/01/2020;3:00:00;21,9;22,9;21,9;84;19,1;0;---;0;0;---;21,9;22,8;22,8;---;758;0;0;0;0;0;0;0;0;0;0,148;27,1;68;20,6;28,7;12,34;1,1452;0,03;1380;1;100;60
2020;27;1;27/01/2020;4:00:00;21,9;22;21,7;84;19,1;0;---;0;0;---;21,9;22,9;22,9;---;758,1;0;0;0;0;0;0;0;0;0;0,15;26,7;69;20,6;28,2;12,55;1,1467;0,03;1403;1;100;60
2020;27;1;27/01/2020;5:00:00;22,5;22,5;21,9;84;19,7;0;---;0;0;---;22,5;23,6;23,6;---;758,3;0;0;0;0;0;0;0;0;0;0,174;26,5;69;20,3;27,8;12,56;1,1483;0,03;1403;1;100;60
2020;27;1;27/01/2020;6:00:00;22,3;22,6;22,3;84;19,5;0;---;0;0;---;22,3;23,3;23,3;---;758,9;0;0;0;0;0;0;0;0;0;0,167;26,4;69;20,2;27,7;12,57;1,1498;0,03;1402;1;100;60
2020;27;1;27/01/2020;7:00:00;22,3;22,3;22,1;84;19,4;0;---;0;0;---;22,3;23,3;23,3;---;759,5;0;0;13;1,12;37;0;0;0;0;0,164;26,2;70;20,3;27,4;12,87;1,1515;0;1401;1;100;60
2020;27;1;27/01/2020;8:00:00;23,8;23,8;22,3;82;20,6;0;WNW;0;0,4;WNW;23,8;25,3;25,3;---;760,2;0;0;85;7,31;141;0,2;0,09;0,8;0;0,229;25,8;65;18,7;26,6;11,78;1,1567;0,05;1398;1;100;60
2020;27;1;27/01/2020;9:00:00;27,6;28,5;23,8;72;22,1;0;E;0;0,9;E;27,6;30;30;---;760,7;0;0;195;16,77;288;1,6;0,69;2,9;0;0,384;25,2;60;16,9;25,6;10,86;1,1626;0,13;1390;1;100;60
2020;27;1;27/01/2020;10:00:00;29,9;29,9;26,8;65;22,6;0,4;ENE;1,61;2,2;NNW;29,9;34;34;---;760,7;0;0;524;45,07;714;4,5;1,93;6,1;0;0,484;26,2;58;17,3;26,7;10,39;1,1581;0,36;1397;1;100;60
2020;27;1;27/01/2020;11:00:00;30,6;31,1;29,9;62;22,5;0,9;WNW;3,22;2,2;W;30,6;34,7;34,7;---;760,3;0;0;746;64,16;798;7,3;3,13;8,8;0;0,512;25,8;48;13,9;25,7;8,88;1,1634;0,48;1373;1;100;60
2020;27;1;27/01/2020;12:00:00;32,2;32,2;30,5;56;22,3;0,9;WNW;3,22;3,1;W;32,2;36,5;36,5;---;759,6;0;0;808;69,5;837;9,6;4,11;10,2;0;0,576;26,4;48;14,5;26,3;8,86;1,1593;0,56;1371;1;100;60
2020;27;1;27/01/2020;13:00:00;32,9;33;32,1;55;22,7;0,9;WNW;3,22;3,6;WSW;32,9;38;38;---;759;0;0;763;65,63;974;9,5;4,07;10,6;0;0,609;26,7;43;13,1;26,4;8,05;1,1586;0,53;1396;1;100;60
2020;27;1;27/01/2020;14:00:00;32,7;33,5;32,6;60;23,9;0,9;N;3,22;4;W;32,7;38,8;38,8;---;758,2;0;0;740;63,65;900;7,9;3,39;9,8;0;0,597;27,6;43;13,9;27,4;8,02;1,1531;0,51;1392;1;100;60
2020;27;1;27/01/2020;15:00:00;33,2;33,3;32,7;58;23,8;1,3;WNW;4,83;4;W;33,2;39,4;39,4;---;757,7;0;0;665;57,2;793;5,7;2,44;7,5;0;0,618;27,7;44;14,4;27,6;8,15;1,1514;0,51;1385;1;100;60
2020;27;1;27/01/2020;16:00:00;32,7;33,2;32,7;56;22,8;1,3;WNW;4,83;4;WSW;32,7;37,8;37,8;---;757,5;0;0;476;40,94;573;2,8;1,2;4,1;0;0,6;27,2;43;13,5;26,8;8,03;1,1542;0,38;1389;1;100;60
2020;27;1;27/01/2020;17:00:00;31,6;32,7;31,6;60;22,9;0,9;N;3,22;3,1;NW;31,6;36,2;36,2;---;757,6;0;0;263;22,62;371;0,7;0,3;1,5;0;0,553;28,9;51;17,8;30,1;9,27;1,142;0,2;1393;1;100;60
2020;27;1;27/01/2020;18:00:00;29,8;31,7;29,8;66;22,7;0;NW;0;1,8;N;29,8;33,8;33,8;---;757,9;0;0;55;4,73;141;0;0;0;0;0,477;29,6;54;19,3;31,1;9,75;1,1378;0,05;1401;1;100;60
2020;27;1;27/01/2020;19:00:00;26,8;29,8;26,8;76;22,2;0;NW;0;0,4;NW;26,8;29,1;29,1;---;758,2;0;0;0;0;0;0;0;0;0;0,354;29,2;57;19,8;31;10,24;1,1389;0;1402;1;100;60
2020;27;1;27/01/2020;20:00:00;25,7;26,8;25,7;80;22;0;NW;0;0,9;NW;25,7;27,7;27,7;---;758,8;0;0;0;0;0;0;0;0;0;0,308;28,7;58;19,6;30,4;10,35;1,1417;0,03;1402;1;100;60
2020;27;1;27/01/2020;21:00:00;25,6;25,8;25,6;82;22,3;0;NW;0;0,9;NW;25,6;27,7;27,7;---;759,6;0;0;0;0;0;0;0;0;0;0,303;28,3;60;19,8;29,8;10,75;1,1444;0,03;1384;1;100;60
2020;27;1;27/01/2020;22:00:00;25,1;25,6;25,1;82;21,8;0;NW;0;0,9;NW;25,1;26,9;26,9;---;759,6;0;0;0;0;0;0;0;0;0;0,282;27,9;60;19,5;29,3;10,75;1,1462;0,03;1401;1;100;60
2020;27;1;27/01/2020;23:00:00;24,6;25,1;24,6;83;21,5;0;NW;0;0,4;NW;24,6;26,3;26,3;---;759,5;0;0;0;0;0;0;0;0;0;0,259;27,6;62;19,7;28,9;11,12;1,147;0,03;1399;1;100;60
2020;28;1;28/01/2020;0:00:00;24,7;24,7;24,5;84;21,8;0;NW;0;1,8;S;24,7;26,5;26,5;---;759,6;0;0;0;0;0;0;0;0;0;0,264;27,3;63;19,6;28,5;11,33;1,1484;0,03;1404;1;100;60
2020;28;1;28/01/2020;1:00:00;25;25;24,7;83;21,9;0;S;0;0,9;S;25;26,9;26,9;---;759,1;0;0;0;0;0;0;0;0;0;0,278;27,1;64;19,7;28,3;11,54;1,1484;0,03;1400;1;100;60
2020;28;1;28/01/2020;2:00:00;24,9;25;24,8;83;21,8;0;S;0;0,9;S;24,9;26,7;26,7;---;758,6;0;0;0;0;0;0;0;0;0;0,273;26,8;65;19,7;28,1;11,74;1,1485;0,03;1403;1;100;60
2020;28;1;28/01/2020;3:00:00;24,1;24,9;24,1;83;21;0;S;0;0,4;S;24,1;25,7;25,7;---;758,2;0;0;0;0;0;0;0;0;0;0,241;26,6;66;19,7;27,8;11,95;1,1487;0,03;1383;1;100;60
2020;28;1;28/01/2020;4:00:00;23,6;24,1;23,3;85;20,9;0;S;0;0,9;S;23,6;25,1;25,1;---;758,1;0;0;0;0;0;0;0;0;0;0,22;26,4;67;19,8;27,6;12,16;1,1494;0,03;1398;1;100;60
2020;28;1;28/01/2020;5:00:00;23,6;24,1;23,6;84;20,7;0;SSE;0;1,8;SSE;23,6;25;25;---;758,5;0;0;0;0;0;0;0;0;0;0,22;26,2;68;19,8;27,3;12,39;1,1508;0,03;1399;1;100;60
2020;28;1;28/01/2020;6:00:00;22,6;23,6;22,5;85;19,9;0;SSE;0;0,4;SSE;22,6;23,7;23,7;---;759;0;0;0;0;0;0;0;0;0;0,176;26;68;19,6;27,1;12,4;1,1525;0,03;1398;1;100;60
2020;28;1;28/01/2020;7:00:00;22,7;22,7;22,2;86;20,2;0;SSE;0;0,4;SSE;22,7;23,8;23,8;---;759,5;0;0;11;0,95;40;0;0;0;0;0,181;25,8;69;19,7;26,9;12,61;1,154;0;1398;1;100;60
2020;28;1;28/01/2020;8:00:00;24,2;24,2;22,7;83;21,2;0;SSE;0;1,8;SSE;24,2;25,9;25,9;---;760;0;0;74;6,36;148;0,4;0,17;0,9;0;0,245;24,9;57;15,8;25,2;10,27;1,1638;0,05;1399;1;100;60
2020;28;1;28/01/2020;9:00:00;27,1;27,1;24,2;80;23,3;0;SSE;0;1,8;SSE;27,1;29,9;29,9;---;760,4;0;0;198;17,03;649;1,6;0,69;3;0;0,363;23,6;47;11,6;23,4;8,75;1,1746;0,13;1393;1;100;60
2020;28;1;28/01/2020;10:00:00;28,1;28,1;27,1;75;23,3;0,4;W;1,61;2,2;W;28,1;31,7;31,7;---;760,4;0;0;320;27,52;643;3,2;1,37;5,1;0;0,407;23,6;45;11;23,4;8,45;1,1754;0,23;1378;1;100;60
2020;28;1;28/01/2020;11:00:00;30,6;30,6;28,1;68;24;0,9;WNW;3,22;2,2;SW;30,6;36,1;36,1;---;759,9;0;0;726;62,44;905;7;3;9;0;0,512;24,3;45;11,6;24,1;8,43;1,171;0,46;1388;1;100;60
2020;28;1;28/01/2020;12:00:00;31,9;31,9;30,6;64;24,2;0,9;E;3,22;2,7;NNE;31,9;38;38;---;759;0;0;829;71,3;884;9,2;3,94;9,9;0;0,565;25,4;46;13;25,3;8,49;1,1637;0,56;1394;1;100;60
2020;28;1;28/01/2020;13:00:00;33,4;33,6;31,9;54;22,8;1,3;WNW;4,83;3,6;WSW;33,4;38,7;38,7;---;758,2;0;0;841;72,34;947;9,8;4,2;10,3;0;0,627;26,1;42;12,2;25,8;7,87;1,1608;0,61;1394;1;100;60
2020;28;1;28/01/2020;14:00:00;33,1;33,6;32,8;58;23,7;1,3;WNW;4,83;4,5;WSW;33,1;39,2;39,2;---;757,5;0;0;701;60,29;918;7,9;3,39;9,7;0;0,613;27,1;45;14,1;26,8;8,34;1,1539;0,51;1389;1;100;60
2020;28;1;28/01/2020;15:00:00;33,1;33,3;32,2;59;24;1,3;N;4,83;4;NNE;33,1;39,5;39,5;---;756,9;0;0;561;48,25;740;5,1;2,19;6,3;0;0,613;27,3;44;14;27;8,15;1,1523;0,43;1392;1;100;60
2020;28;1;28/01/2020;16:00:00;33,3;33,5;33,1;54;22,8;1,3;WNW;4,83;4;WNW;33,3;38,6;38,6;---;756,6;0;0;485;41,72;578;2,8;1,2;4,1;0;0,625;27,2;40;12,4;26,6;7,55;1,1541;0,38;1399;1;100;60
2020;28;1;28/01/2020;17:00:00;32,8;33,5;32,8;54;22,3;0,9;NNW;3,22;3,6;NNE;32,8;37,4;37,4;---;756,6;0;0;275;23,65;381;0,6;0,26;1,5;0;0,604;28,8;51;17,7;29,9;9,27;1,1409;0,23;1375;1;100;60
2020;28;1;28/01/2020;18:00:00;30;32,8;30;64;22,4;0,4;W;1,61;1,8;N;30;33,9;33,9;---;756,8;0;0;61;5,25;156;0;0;0;0;0,486;29,4;54;19,2;30,9;9,75;1,1367;0,05;1395;1;100;60
2020;28;1;28/01/2020;19:00:00;27,4;30;27,4;73;22,1;0;NNW;0;1,3;NNW;27,4;29,8;29,8;---;757;0;0;0;0;5;0;0;0;0;0,377;29,1;59;20,2;31,1;10,55;1,1367;0;1394;1;100;60
2020;28;1;28/01/2020;20:00:00;25,8;27,4;25,8;80;22,1;0;NNW;0;0,9;NNW;25,8;27,8;27,8;---;757,7;0;0;0;0;0;0;0;0;0;0,31;28,5;59;19,7;30,1;10,55;1,1407;0,03;1399;1;100;60
2020;28;1;28/01/2020;21:00:00;25,3;26;25,3;82;22;0,4;WNW;1,61;1,8;ESE;25,3;27,3;27,3;---;758,1;0;0;0;0;0;0;0;0;0;0,292;28,1;59;19,3;29,3;10,55;1,1438;0,03;1402;1;100;60
2020;28;1;28/01/2020;22:00:00;25,3;25,3;25,2;83;22,2;0;ESE;0;0,9;ESE;25,3;27,3;27,3;---;758,3;0;0;0;0;0;0;0;0;0;0,289;27,7;60;19,2;28,9;10,75;1,1455;0,03;1404;1;100;60
2020;28;1;28/01/2020;23:00:00;25,4;25,4;25,3;84;22,5;0;SSE;0;2,2;SSE;25,4;27,6;27,6;---;758,5;0;0;0;0;0;0;0;0;0;0,296;27,4;61;19,2;28,5;10,95;1,147;0,03;1401;1;100;60
2020;29;1;29/01/2020;0:00:00;25,5;25,6;25,4;83;22,4;0,4;SSE;1,61;2,7;SE;25,5;27,6;27,6;---;758,4;0;0;0;0;0;0;0;0;0;0,299;27,2;62;19,3;28,3;11,13;1,1477;0,03;1384;1;100;60
2020;29;1;29/01/2020;1:00:00;24,9;25,5;24,9;84;22,1;0;SE;0;2,2;SSE;24,9;26,8;26,8;---;758,1;0;0;0;0;0;0;0;0;0;0,275;26,9;63;19,3;28;11,34;1,1479;0,03;1400;1;100;60
2020;29;1;29/01/2020;2:00:00;24,1;24,9;24,1;84;21,2;0;SE;0;0,4;SE;24,1;25,8;25,8;---;757,8;0;0;0;0;0;0;0;0;0;0,241;26,7;65;19,6;27,8;11,75;1,1478;0,03;1403;1;100;60
2020;29;1;29/01/2020;3:00:00;24,1;24,2;24,1;85;21,4;0;SE;0;0,4;SE;24,1;25,8;25,8;---;757,9;0;0;0;0;0;0;0;0;0;0,241;26,5;66;19,6;27,6;11,96;1,1488;0,03;1377;1;100;60
2020;29;1;29/01/2020;4:00:00;23,8;24,2;23,8;85;21,1;0;SE;0;0,4;SE;23,8;25,3;25,3;---;757,9;0;0;0;0;0;0;0;0;0;0,227;26,4;67;19,8;27,6;12,16;1,149;0,03;1402;1;100;60
2020;29;1;29/01/2020;5:00:00;23,3;23,8;23,3;85;20,7;0;SE;0;0,4;SE;23,3;24,6;24,6;---;758,2;0;0;0;0;0;0;0;0;0;0,208;26,2;67;19,6;27,3;12,17;1,1507;0,03;1396;1;100;60
2020;29;1;29/01/2020;6:00:00;23,2;23,3;23,2;85;20,5;0;SE;0;0,4;SE;23,2;24,4;24,4;---;758,9;0;0;0;0;0;0;0;0;0;0,201;26;68;19,6;27,1;12,4;1,1522;0,03;1402;1;100;60
2020;29;1;29/01/2020;7:00:00;23,7;23,7;23,2;86;21,2;0;SE;0;0,4;SE;23,7;25,2;25,2;---;759,3;0;0;13;1,12;40;0;0;0;0;0,222;25,9;69;19,8;27,1;12,61;1,1531;0;1403;1;100;60
2020;29;1;29/01/2020;8:00:00;25,1;25,1;23,7;84;22,2;0;SE;0;0,9;SE;25,1;27;27;---;760,1;0;0;83;7,14;139;0,2;0,09;0,8;0;0,28;26,1;70;20,2;27,4;12,87;1,1528;0,05;1393;1;100;60
2020;29;1;29/01/2020;9:00:00;28,1;28,1;25,1;77;23,6;0;SE;0;2,2;SE;28,1;31,9;31,9;---;760,4;0;0;202;17,37;394;1,8;0,77;2,9;0;0,405;25,3;55;15,6;25,5;9,95;1,1634;0,13;1382;1;100;60
2020;29;1;29/01/2020;10:00:00;30,3;30,3;28,1;69;24;0,4;W;1,61;2,7;W;30,3;35,7;35,7;---;760,4;0;0;525;45,16;661;4,5;1,93;6;0;0,5;24,6;46;12,2;24,4;8,52;1,1701;0,36;1372;1;100;60
2020;29;1;29/01/2020;11:00:00;32;32,1;30,3;61;23,5;0,4;WNW;1,61;3,1;WNW;32;37,4;37,4;---;759,7;0;0;726;62,44;780;7,4;3,17;8,6;0;0,569;25,2;45;12,4;24,9;8,4;1,1666;0,51;1370;1;100;60
2020;29;1;29/01/2020;12:00:00;33,2;33,2;32;55;22,9;0,4;WNW;1,61;2,7;WNW;33,2;38,6;38,6;---;758,8;0;0;813;69,93;838;9,5;4,07;10,1;0;0,618;26,2;46;13,6;26,1;8,47;1,1599;0,58;1371;1;100;60
2020;29;1;29/01/2020;13:00:00;34,5;34,6;33,2;47;21,6;0,9;W;3,22;4,9;WNW;34,5;38,9;38,9;---;758,1;0;0;840;72,25;853;10;4,29;10,3;0;0,674;26,7;42;12,7;26,3;7,85;1,1577;0,61;1370;1;100;60
2020;29;1;29/01/2020;14:00:00;34,2;35,6;34,1;55;23,8;1,3;WNW;4,83;4,5;NE;34,2;41,1;41,1;---;757,4;0;0;774;66,57;928;8;3,43;9,8;0;0,66;27,6;44;14,3;27,4;8,15;1,1513;0,56;1396;1;100;60
2020;29;1;29/01/2020;15:00:00;34,2;34,5;33,9;50;22,3;1,3;N;4,83;4;W;34,2;39,2;39,2;---;757;0;0;664;57,11;737;5,8;2,49;7,3;0;0,662;28,1;44;14,7;28,1;8,15;1,1486;0,51;1387;1;100;60
2020;29;1;29/01/2020;16:00:00;33,8;34,4;33,8;50;22;1,3;WNW;4,83;4;WSW;33,8;38,3;38,3;---;756,8;0;0;493;42,4;582;2,7;1,16;4,1;0;0,646;30,2;50;18,6;31,7;9,05;1,1346;0,38;1395;1;100;60
2020;29;1;29/01/2020;17:00:00;33,5;34,1;33,3;51;22;0,4;N;1,61;3,1;N;33,5;38;38;---;756,6;0;0;261;22,45;406;0,6;0,26;1,5;0;0,632;30,1;52;19,2;31,8;9,35;1,1339;0,2;1394;1;100;60
2020;29;1;29/01/2020;18:00:00;31,4;33,5;31,4;61;23;0;WNW;0;2,2;WNW;31,4;36;36;---;756,8;0;0;77;6,62;176;0;0;0;0;0,546;30,4;54;20,1;32,8;9,71;1,1315;0,08;1399;1;100;60
2020;29;1;29/01/2020;19:00:00;28,7;31,4;28,7;71;22,9;0;NNW;0;0,4;NNW;28,7;32,5;32,5;---;757,1;0;0;0;0;7;0;0;0;0;0,433;30;58;20,8;32,7;10,33;1,1323;0;1403;1;100;60
2020;29;1;29/01/2020;20:00:00;27,7;28,7;27,7;75;22,9;0;NNW;0;0,4;NNW;27,7;30,7;30,7;---;757,4;0;0;0;0;0;0;0;0;0;0,391;29,6;60;21;32,1;10,74;1,1342;0,03;1377;1;100;60
2020;29;1;29/01/2020;21:00:00;26,7;27,7;26,7;78;22,6;0;NNW;0;0,4;NNW;26,7;29,1;29,1;---;757,9;0;0;0;0;0;0;0;0;0;0,35;29,1;59;20,2;31,1;10,55;1,1381;0,03;1402;1;100;60
2020;29;1;29/01/2020;22:00:00;26,6;26,7;26,6;80;22,9;0;SE;0;0,9;N;26,6;29,1;29,1;---;757,8;0;0;0;0;0;0;0;0;0;0,345;28,6;59;19,8;30,3;10,55;1,1403;0,03;1400;1;100;60
2020;29;1;29/01/2020;23:00:00;26,8;26,8;26,6;78;22,7;0;SSE;0;1,8;SSE;26,8;29,3;29,3;---;757,6;0;0;0;0;0;0;0;0;0;0,354;28,3;61;20;29,9;10,95;1,141;0,03;1402;1;100;60
2020;30;1;30/01/2020;0:00:00;26,8;27;26,8;77;22,4;0;S;0;2,2;SSE;26,8;29,1;29,1;---;757,6;0;0;0;0;0;0;0;0;0;0,352;27,9;62;20;29,5;11,1;1,1422;0,03;1402;1;100;60
2020;30;1;30/01/2020;1:00:00;25;26,8;25;82;21,7;0;S;0;0,4;S;25;26,8;26,8;---;757,5;0;0;0;0;0;0;0;0;0;0,278;27,6;63;19,9;29,1;11,32;1,1435;0,03;1396;1;100;60
2020;30;1;30/01/2020;2:00:00;25,1;25,1;24,8;82;21,8;0;---;0;0;---;25,1;26,9;26,9;---;757,3;0;0;0;0;0;0;0;0;0;0,28;27,4;64;20;28,8;11,52;1,1438;0,03;1398;1;100;60
2020;30;1;30/01/2020;3:00:00;24,3;25,1;24,3;83;21,3;0;---;0;0;---;24,3;26;26;---;757;0;0;0;0;0;0;0;0;0;0,25;27,2;65;20;28,6;11,73;1,1442;0,03;1396;1;100;60
2020;30;1;30/01/2020;4:00:00;23,7;24,3;23,7;84;20,8;0;S;0;0,4;S;23,7;25,1;25,1;---;757;0;0;0;0;0;0;0;0;0;0,222;26,9;65;19,8;28,2;11,74;1,1454;0,03;1396;1;100;60
2020;30;1;30/01/2020;5:00:00;22,9;23,7;22,8;85;20,2;0;---;0;0;---;22,9;24,1;24,1;---;757,5;0;0;0;0;0;0;0;0;0;0,19;26,6;66;19,7;27,8;11,95;1,1476;0,03;1401;1;100;60
2020;30;1;30/01/2020;6:00:00;22,5;22,9;22,5;85;19,9;0;---;0;0;---;22,5;23,6;23,6;---;757,9;0;0;0;0;0;0;0;0;0;0,174;26,4;67;19,8;27,6;12,16;1,1491;0,03;1401;1;100;60
2020;30;1;30/01/2020;7:00:00;22,7;22,7;22,2;85;20;0;---;0;0;---;22,7;23,8;23,8;---;758,6;0;0;13;1,12;33;0;0;0;0;0,181;26,1;68;19,7;27,3;12,39;1,1512;0;1403;1;100;60
2020;30;1;30/01/2020;8:00:00;25,2;25,2;22,7;82;21,9;0;S;0;0,9;S;25,2;27,1;27,1;---;759,2;0;0;105;9,03;206;0,3;0,13;0,8;0;0,285;25,2;57;16;25,4;10,26;1,1613;0,08;1397;1;100;60
2020;30;1;30/01/2020;9:00:00;27,9;27,9;25,2;72;22,4;0;S;0;1,8;S;27,9;30,8;30,8;---;759,4;0;0;236;20,3;436;1,5;0,64;2,7;0;0,4;23,8;52;13,4;23,9;9,55;1,1702;0,15;1401;1;100;60
2020;30;1;30/01/2020;10:00:00;30,5;30,5;27,9;62;22,4;0,4;N;1,61;2,2;NW;30,5;34,6;34,6;---;759,1;0;0;517;44,47;654;4,3;1,84;5,8;0;0,507;23,8;52;13,4;23,9;9,55;1,1697;0,36;1403;1;100;60
2020;30;1;30/01/2020;11:00:00;32,4;32,6;30,5;55;22,2;0,4;W;1,61;3,1;SE;32,4;36,8;36,8;---;758,4;0;0;727;62,53;780;7,3;3,13;8,4;0;0,588;24,9;53;14,7;25;9,65;1,1628;0,51;1395;1;100;60
2020;30;1;30/01/2020;12:00:00;34,2;34,2;32,4;51;22,6;0,4;WNW;1,61;3,1;W;34,2;39,6;39,6;---;757,7;0;0;811;69,76;835;9,2;3,94;9,8;0;0,662;25,6;48;13,7;25,4;8,89;1,1605;0,58;1399;1;100;60
2020;30;1;30/01/2020;13:00:00;34,9;35;34,1;47;22;0,9;WNW;3,22;3,1;W;34,9;39,9;39,9;---;757,1;0;0;829;71,3;838;9,7;4,16;10;0;0,692;26,2;42;12,2;25,8;7,87;1,1588;0,61;1402;1;100;60
2020;30;1;30/01/2020;14:00:00;35,2;35,3;34,7;51;23,5;1,3;WNW;4,83;4,5;WNW;35,2;41,8;41,8;---;756,3;0;0;774;66,57;816;8,2;3,51;9,3;0;0,701;27,2;42;13,1;26,7;7,85;1,1528;0,58;1401;1;100;60
2020;30;1;30/01/2020;15:00:00;34,8;35,2;34,6;49;22,5;1,3;N;4,83;4,5;N;34,8;40,1;40,1;---;755,9;0;0;640;55,05;717;5,3;2,27;6,8;0;0,685;27,4;40;12,6;26,9;7,55;1,1519;0,48;1378;1;100;60
2020;30;1;30/01/2020;16:00:00;34,1;34,8;34,1;48;21,5;1,3;WNW;4,83;4;W;34,1;38,4;38,4;---;755,9;0;0;464;39,91;559;2,5;1,07;3,8;0;0,657;27,3;40;12,5;26,7;7,55;1,1524;0,38;1378;1;100;60
