Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28;Column29;Column30;Column31;Column32;Column33;Column34;Column35;Column36;Column37;Column38
;;Temp;Hi;Low;Out;Dew;Wind;Wind;Wind;Hi;Hi;Wind;Heat;THW;THSW;;;Rain;Solar;Solar;Hi Solar;UV ;UV ;Hi ;Heat;Cool;In ;In;In ;In ;In ;In Air;;Wind;Wind;ISS ;Arc.
Date;Time;Out;Temp;Temp;Hum;Pt.;Speed;Dir;Run;Speed;Dir;Chill;Index;Index;Index;Bar  ;Rain;Rate;Rad.;Energy;Rad. ;Index;Dose;UV ;D-D ;D-D ;Temp;Hum;Dew;Heat;EMC;Density;ET ;Samp;Tx ;Recept;Int.
15/11/19;9:00 a;29.4;29.4;27.8;77;24.9;0.4;NW;1.61;1.8;S;29.4;35.1;35.1;---;758.9;0.00;0.0;417;35.87;898;4.5;1.93;7.5;0.000;0.461;25.1;58;16.2;25.4;10.47;1.1611;0.28;1400;1;100.0;60
15/11/19;10:00 a;30.6;30.9;29.4;71;24.7;0.4;W;1.61;2.2;NNE;30.6;36.6;36.6;---;758.4;0.00;0.0;711;61.15;962;7.2;3.09;9.4;0.000;0.509;25.3;52;14.7;25.3;9.50;1.1614;0.43;1401;1;100.0;60
15/11/19;11:00 a;31.7;31.7;30.6;69;25.3;0.4;WNW;1.61;1.8;NNE;31.7;38.9;38.9;---;757.5;0.00;0.0;635;54.62;1058;7.9;3.39;10.1;0.000;0.558;26.6;52;15.9;26.8;9.45;1.1532;0.46;1400;1;100.0;60
15/11/19;12:00 p;32.2;32.5;31.7;66;25.0;0.4;W;1.61;2.7;SE;32.2;39.5;39.5;---;756.7;0.00;0.0;612;52.64;990;6.9;2.96;10.0;0.000;0.576;26.7;46;14.1;26.6;8.45;1.1538;0.43;1402;1;100.0;60
15/11/19;1:00 p;33.1;33.2;32.2;66;25.9;0.9;WNW;3.22;3.1;NW;33.1;42.3;42.3;---;755.8;0.00;0.0;775;66.66;914;6.4;2.74;8.4;0.000;0.616;27.9;50;16.6;28.4;9.10;1.1446;0.53;1400;1;100.0;60
15/11/19;2:00 p;29.6;33.1;29.6;76;24.9;0.9;NNW;3.22;3.6;NNE;29.6;35.2;35.2;---;755.8;0.00;0.0;213;18.32;895;1.8;0.77;4.7;0.000;0.468;26.8;41;12.5;26.3;7.74;1.1539;0.18;1376;1;100.0;60
15/11/19;3:00 p;27.2;29.6;27.2;79;23.3;1.3;ESE;4.83;3.6;ESE;27.2;30.2;30.2;---;755.6;0.00;0.0;193;16.60;417;0.7;0.30;1.0;0.000;0.370;26.2;43;12.6;25.9;8.05;1.1561;0.15;1401;1;100.0;60
15/11/19;4:00 p;27.4;27.7;27.2;78;23.3;1.3;ESE;4.83;3.6;ESE;27.4;30.6;30.6;---;756.0;0.00;0.0;194;16.69;318;0.0;0.00;0.0;0.000;0.380;26.9;49;15.3;26.9;8.94;1.1504;0.15;1376;1;100.0;60
15/11/19;5:00 p;26.3;27.4;26.3;82;23.0;0.4;SSE;1.61;2.7;S;26.3;28.8;28.8;---;756.3;0.00;0.0;4;0.34;35;0.0;0.00;0.0;0.000;0.333;27.6;54;17.5;28.2;9.75;1.1455;0.00;1402;1;100.0;60
15/11/19;6:00 p;26.1;26.3;26.1;83;23.0;0.0;SSE;0.00;0.4;SSE;26.1;28.5;28.5;---;756.6;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.324;27.5;61;19.3;28.7;10.95;1.1435;0.03;1404;1;100.0;60
15/11/19;7:00 p;26.0;26.1;25.9;85;23.3;0.0;SSE;0.00;0.4;SSE;26.0;28.6;28.6;---;757.8;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.319;27.2;63;19.5;28.3;11.33;1.1463;0.03;1400;1;100.0;60
15/11/19;8:00 p;25.6;26.0;25.6;83;22.5;0.0;S;0.00;1.8;W;25.6;27.7;27.7;---;758.2;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.301;26.9;64;19.6;28.1;11.54;1.1477;0.03;1403;1;100.0;60
15/11/19;9:00 p;25.1;25.6;25.1;86;22.6;0.0;SW;0.00;1.3;S;25.1;27.2;27.2;---;758.5;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.282;26.7;65;19.6;27.8;11.75;1.1490;0.03;1401;1;100.0;60
15/11/19;10:00 p;25.0;25.1;24.9;87;22.7;0.0;S;0.00;0.9;SSW;25.0;27.1;27.1;---;758.2;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.278;26.5;66;19.6;27.6;11.96;1.1493;0.03;1397;1;100.0;60
15/11/19;11:00 p;25.0;25.1;24.9;86;22.5;0.0;S;0.00;0.4;S;25.0;27.1;27.1;---;757.6;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.278;26.4;67;19.8;27.6;12.16;1.1486;0.03;1400;1;100.0;60
16/11/19;12:00 a;24.6;25.1;24.6;88;22.4;0.0;S;0.00;1.3;S;24.6;26.5;26.5;---;756.6;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.259;26.3;68;19.9;27.5;12.38;1.1472;0.03;1399;1;100.0;60
16/11/19;1:00 a;24.3;24.6;24.3;88;22.2;0.0;W;0.00;0.9;WSW;24.3;26.2;26.2;---;756.3;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.250;26.1;69;20.0;27.3;12.59;1.1473;0.00;1401;1;100.0;60
16/11/19;2:00 a;24.3;24.4;24.3;88;22.2;0.0;W;0.00;0.4;W;24.3;26.2;26.2;---;756.3;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.250;26.0;70;20.1;27.2;12.87;1.1474;0.00;1403;1;100.0;60
16/11/19;3:00 a;24.3;24.4;24.2;88;22.2;0.0;---;0.00;0.0;---;24.3;26.1;26.1;---;756.2;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.248;25.8;70;19.9;26.9;12.88;1.1486;0.00;1404;1;100.0;60
16/11/19;4:00 a;24.1;24.3;24.0;88;21.9;0.0;---;0.00;0.0;---;24.1;25.9;25.9;---;756.6;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.238;25.7;71;20.0;26.9;13.12;1.1493;0.00;1404;1;100.0;60
16/11/19;5:00 a;23.9;24.1;23.9;88;21.8;0.0;---;0.00;0.0;---;23.9;25.7;25.7;---;756.9;0.00;0.0;0;0.00;7;0.0;0.00;0.0;0.000;0.231;25.6;72;20.1;26.8;13.37;1.1500;0.00;1405;1;100.0;60
16/11/19;6:00 a;24.4;24.4;23.9;88;22.3;0.0;W;0.00;0.9;W;24.4;26.3;26.3;---;757.3;0.00;0.0;39;3.35;72;0.0;0.00;0.0;0.000;0.252;25.4;72;20.0;26.7;13.38;1.1513;0.03;1404;1;100.0;60
16/11/19;7:00 a;26.4;26.4;24.4;82;23.1;0.0;NW;0.00;1.8;NW;26.4;28.9;28.9;---;757.8;0.00;0.0;120;10.32;167;0.8;0.34;1.3;0.000;0.336;25.7;72;20.2;26.9;13.36;1.1509;0.08;1403;1;100.0;60
16/11/19;8:00 a;27.8;27.8;26.4;77;23.4;0.0;NW;0.00;1.3;ENE;27.8;31.2;31.2;---;758.1;0.00;0.0;243;20.90;394;2.0;0.86;2.8;0.000;0.394;26.3;72;20.8;27.8;13.29;1.1479;0.15;1400;1;100.0;60
16/11/19;9:00 a;29.9;29.9;27.8;72;24.3;0.4;WNW;1.61;2.7;SSE;29.9;35.4;35.4;---;758.1;0.00;0.0;549;47.22;918;4.9;2.10;7.2;0.000;0.484;27.3;71;21.6;29.3;13.01;1.1428;0.36;1404;1;100.0;60
16/11/19;10:00 a;30.2;30.4;29.6;72;24.6;0.4;W;1.61;2.7;NW;30.2;36.1;36.1;---;757.6;0.00;0.0;721;62.01;914;6.7;2.87;8.1;0.000;0.495;28.6;71;22.8;32.2;12.91;1.1346;0.46;1402;1;100.0;60
16/11/19;11:00 a;31.0;31.2;30.0;66;23.9;0.4;W;1.61;1.8;ENE;31.0;36.1;36.1;---;756.9;0.00;0.0;716;61.58;911;7.6;3.26;9.3;0.000;0.528;29.8;69;23.5;34.4;12.35;1.1279;0.46;1401;1;100.0;60
16/11/19;12:00 p;31.7;32.6;31.0;64;24.1;0.4;E;1.61;2.7;SSE;31.7;37.4;37.4;---;756.3;0.00;0.0;782;67.26;998;7.5;3.21;9.1;0.000;0.558;30.6;68;24.0;36.1;12.17;1.1227;0.51;1405;1;100.0;60
16/11/19;1:00 p;32.3;32.6;31.7;63;24.4;0.4;N;1.61;1.8;S;32.3;38.9;38.9;---;755.5;0.00;0.0;649;55.82;824;6.0;2.57;7.6;0.000;0.583;31.4;68;24.8;37.8;12.11;1.1168;0.46;1403;1;100.0;60
16/11/19;2:00 p;33.4;33.4;31.8;61;24.8;0.4;NNE;1.61;1.8;NNE;33.4;41.1;41.1;---;754.9;0.00;0.0;592;50.92;738;3.7;1.59;5.1;0.000;0.627;31.8;67;24.9;38.5;11.88;1.1146;0.38;1404;1;100.0;60
16/11/19;3:00 p;31.5;33.4;31.2;68;24.9;0.9;N;3.22;3.6;WNW;31.5;37.9;37.9;---;754.8;0.00;0.0;369;31.74;563;1.5;0.64;2.5;0.000;0.549;31.9;66;24.8;38.8;11.67;1.1140;0.28;1380;1;100.0;60
16/11/19;4:00 p;31.1;31.7;31.1;69;24.7;0.4;NNW;1.61;1.8;N;31.1;37.0;37.0;---;755.1;0.00;0.0;164;14.11;271;0.1;0.04;0.7;0.000;0.532;31.4;67;24.6;37.5;11.91;1.1167;0.13;1403;1;100.0;60
16/11/19;5:00 p;28.0;31.1;28.0;78;23.8;0.0;NW;0.00;0.9;NW;28.0;31.9;31.9;---;755.3;0.00;0.0;5;0.43;23;0.0;0.00;0.0;0.000;0.403;30.7;68;24.1;36.2;12.16;1.1206;0.00;1401;1;100.0;60
16/11/19;6:00 p;27.1;28.0;27.1;81;23.6;0.0;NW;0.00;0.9;NW;27.1;30.2;30.2;---;755.8;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.366;29.9;69;23.6;34.7;12.35;1.1255;0.03;1402;1;100.0;60
16/11/19;7:00 p;26.7;27.2;26.7;84;23.8;0.0;NW;0.00;0.4;NW;26.7;29.8;29.8;---;756.3;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.350;29.4;70;23.4;33.8;12.55;1.1284;0.03;1398;1;100.0;60
16/11/19;8:00 p;25.8;26.7;25.8;87;23.4;0.0;---;0.00;0.0;---;25.8;28.4;28.4;---;756.7;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.310;28.9;71;23.2;33.1;12.89;1.1313;0.03;1403;1;100.0;60
16/11/19;9:00 p;25.4;25.8;25.4;87;23.1;0.0;NW;0.00;0.4;NW;25.4;27.8;27.8;---;756.9;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.296;28.5;71;22.7;31.9;12.92;1.1342;0.03;1403;1;100.0;60
16/11/19;10:00 p;25.0;25.4;25.0;87;22.7;0.0;NW;0.00;0.9;NW;25.0;27.1;27.1;---;756.9;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.278;28.1;72;22.5;31.1;13.25;1.1362;0.03;1400;1;100.0;60
16/11/19;11:00 p;24.7;25.0;24.7;88;22.6;0.0;NW;0.00;0.4;NW;24.7;26.7;26.7;---;756.8;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.266;27.7;73;22.4;30.4;13.61;1.1375;0.03;1400;1;100.0;60
17/11/19;12:00 a;24.3;24.7;24.3;88;22.2;0.0;NW;0.00;0.4;NW;24.3;26.2;26.2;---;756.4;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.250;27.4;73;22.1;29.8;13.62;1.1388;0.00;1404;1;100.0;60
17/11/19;1:00 a;23.7;24.3;23.7;88;21.6;0.0;---;0.00;0.0;---;23.7;25.4;25.4;---;756.2;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.225;27.1;74;22.0;29.3;13.94;1.1398;0.00;1404;1;100.0;60
17/11/19;2:00 a;23.4;23.8;23.4;87;21.2;0.0;NW;0.00;0.4;NW;23.4;24.8;24.8;---;755.7;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.213;26.8;74;21.8;28.9;13.94;1.1403;0.03;1403;1;100.0;60
17/11/19;3:00 a;22.9;23.4;22.9;88;20.8;0.0;NW;0.00;0.4;NW;22.9;24.2;24.2;---;755.5;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.192;26.5;74;21.5;28.3;13.96;1.1420;0.03;1403;1;100.0;60
17/11/19;4:00 a;22.7;23.1;22.7;88;20.6;0.0;---;0.00;0.0;---;22.7;24.0;24.0;---;755.9;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.183;26.3;74;21.3;27.9;13.96;1.1438;0.00;1401;1;100.0;60
17/11/19;5:00 a;22.4;22.8;22.4;88;20.3;0.0;---;0.00;0.0;---;22.4;23.6;23.6;---;756.3;0.00;0.0;0;0.00;5;0.0;0.00;0.0;0.000;0.169;26.0;75;21.2;27.6;14.35;1.1455;0.00;1402;1;100.0;60
17/11/19;6:00 a;23.4;23.4;22.4;88;21.3;0.0;NW;0.00;0.4;NW;23.4;24.8;24.8;---;756.9;0.00;0.0;20;1.72;32;0.0;0.00;0.0;0.000;0.213;25.9;75;21.1;27.4;14.35;1.1471;0.03;1401;1;100.0;60
17/11/19;7:00 a;25.8;25.8;23.4;80;22.1;0.0;NW;0.00;0.9;NW;25.8;27.8;27.8;---;757.3;0.00;0.0;58;4.99;197;0.3;0.13;1.2;0.000;0.310;26.0;75;21.2;27.6;14.35;1.1470;0.05;1400;1;100.0;60
17/11/19;8:00 a;28.1;28.1;25.8;76;23.4;0.4;NW;1.61;1.8;NNE;28.1;31.7;31.7;---;757.5;0.00;0.0;101;8.69;577;1.4;0.60;4.1;0.000;0.405;26.6;75;21.8;28.6;14.35;1.1439;0.08;1400;1;100.0;60
17/11/19;9:00 a;30.2;30.3;28.1;64;22.6;0.4;N;1.61;2.7;NE;30.2;34.3;34.3;---;757.1;0.00;0.0;650;55.91;729;5.3;2.27;6.7;0.000;0.493;27.7;73;22.4;30.4;13.61;1.1379;0.43;1401;1;100.0;60
17/11/19;10:00 a;31.5;31.6;30.2;62;23.3;0.4;NW;1.61;2.2;W;31.5;36.4;36.4;---;756.5;0.00;0.0;788;67.78;858;7.9;3.39;8.8;0.000;0.549;28.9;71;23.2;33.1;12.89;1.1311;0.53;1404;1;100.0;60
17/11/19;11:00 a;31.3;32.1;31.3;65;23.9;0.4;NNW;1.61;1.8;N;31.3;36.4;36.4;---;755.7;0.00;0.0;560;48.17;1011;6.7;2.87;9.6;0.000;0.539;30.1;70;24.0;35.4;12.55;1.1237;0.41;1404;1;100.0;60
17/11/19;12:00 p;31.4;32.1;30.4;66;24.3;0.4;W;1.61;2.2;NW;31.4;37.2;37.2;---;755.2;0.00;0.0;334;28.73;958;5.2;2.23;9.3;0.000;0.546;30.6;70;24.5;36.4;12.55;1.1200;0.25;1404;1;100.0;60
17/11/19;1:00 p;31.6;31.6;30.7;65;24.2;0.4;WNW;1.61;2.2;N;31.6;37.4;37.4;---;754.6;0.00;0.0;247;21.24;905;3.3;1.41;5.8;0.000;0.553;30.7;70;24.6;36.7;12.55;1.1186;0.20;1401;1;100.0;60
17/11/19;2:00 p;31.8;32.2;31.5;63;23.9;0.9;NNE;3.22;4.0;N;31.8;37.6;37.6;---;754.3;0.00;0.0;370;31.82;789;2.9;1.24;4.6;0.000;0.563;30.9;69;24.6;36.7;12.35;1.1174;0.30;1400;1;100.0;60
17/11/19;3:00 p;32.1;32.1;31.1;63;24.1;0.9;N;3.22;2.7;N;32.1;38.2;38.2;---;754.3;0.00;0.0;282;24.26;450;1.3;0.56;2.0;0.000;0.572;30.8;68;24.2;36.3;12.15;1.1185;0.23;1402;1;100.0;60
17/11/19;4:00 p;30.5;32.1;30.5;66;23.4;0.4;WNW;1.61;2.7;NNE;30.5;35.4;35.4;---;754.6;0.00;0.0;165;14.19;278;0.1;0.04;0.7;0.000;0.507;30.7;68;24.1;36.2;12.16;1.1196;0.13;1404;1;100.0;60
17/11/19;5:00 p;27.6;30.5;27.6;81;24.0;0.0;---;0.00;0.0;---;27.6;31.2;31.2;---;755.0;0.00;0.0;9;0.77;35;0.0;0.00;0.0;0.000;0.384;30.1;69;23.8;35.2;12.35;1.1231;0.03;1402;1;100.0;60
17/11/19;6:00 p;25.9;27.6;25.9;84;23.0;0.0;WNW;0.00;0.4;WNW;25.9;28.4;28.4;---;755.6;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.317;29.6;71;23.7;34.3;12.85;1.1262;0.03;1401;1;100.0;60
17/11/19;7:00 p;25.7;25.9;25.7;84;22.8;0.0;WNW;0.00;0.4;WNW;25.7;27.9;27.9;---;756.3;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.306;28.9;71;23.2;33.1;12.89;1.1307;0.03;1372;1;100.0;60
17/11/19;8:00 p;25.2;25.7;25.2;86;22.7;0.0;---;0.00;0.0;---;25.2;27.3;27.3;---;756.6;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.285;28.5;72;23.0;32.1;13.25;1.1332;0.03;1398;1;100.0;60
17/11/19;9:00 p;25.4;25.4;25.1;86;22.9;0.0;WNW;0.00;0.4;WNW;25.4;27.7;27.7;---;756.7;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.294;28.1;73;22.8;31.2;13.60;1.1354;0.03;1403;1;100.0;60
17/11/19;10:00 p;24.9;25.4;24.9;86;22.4;0.0;WNW;0.00;0.4;WNW;24.9;26.9;26.9;---;756.6;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.275;27.8;73;22.5;30.7;13.61;1.1365;0.03;1405;1;100.0;60
17/11/19;11:00 p;25.1;25.2;24.9;86;22.6;0.0;WNW;0.00;0.4;WNW;25.1;27.2;27.2;---;756.3;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.282;27.6;73;22.3;30.2;13.62;1.1373;0.03;1405;1;100.0;60
18/11/19;12:00 a;25.0;25.1;24.9;87;22.7;0.0;WNW;0.00;0.4;WNW;25.0;27.1;27.1;---;756.1;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.278;27.4;74;22.3;29.9;13.92;1.1379;0.03;1398;1;100.0;60
18/11/19;1:00 a;24.9;25.1;24.9;87;22.6;0.0;WNW;0.00;0.9;WNW;24.9;27.0;27.0;---;756.0;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.275;27.3;74;22.2;29.7;13.93;1.1384;0.03;1398;1;100.0;60
18/11/19;2:00 a;24.6;25.1;24.6;87;22.2;0.0;WNW;0.00;0.4;WNW;24.6;26.4;26.4;---;755.6;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.259;27.1;75;22.2;29.4;14.34;1.1385;0.03;1396;1;100.0;60
18/11/19;3:00 a;24.2;24.6;24.2;88;22.1;0.0;WNW;0.00;0.4;WNW;24.2;26.1;26.1;---;755.5;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.245;26.8;75;22.0;28.9;14.34;1.1396;0.00;1403;1;100.0;60
18/11/19;4:00 a;24.1;24.2;24.0;88;21.9;0.0;WNW;0.00;0.9;WNW;24.1;25.9;25.9;---;756.1;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.238;26.6;75;21.8;28.6;14.35;1.1418;0.00;1381;1;100.0;60
18/11/19;5:00 a;24.1;24.2;24.0;88;22.0;0.0;WNW;0.00;0.4;WNW;24.1;25.9;25.9;---;756.5;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.241;26.5;76;21.9;28.5;14.65;1.1426;0.00;1398;1;100.0;60
18/11/19;6:00 a;24.9;24.9;24.1;85;22.2;0.0;WNW;0.00;0.9;WNW;24.9;26.9;26.9;---;756.9;0.00;0.0;31;2.67;53;0.0;0.00;0.0;0.000;0.275;26.4;76;21.8;28.3;14.65;1.1438;0.03;1400;1;100.0;60
18/11/19;7:00 a;26.9;26.9;24.9;78;22.7;0.0;WNW;0.00;0.9;WNW;26.9;29.4;29.4;---;757.3;0.00;0.0;58;4.99;155;0.3;0.13;1.1;0.000;0.356;26.6;76;22.0;28.7;14.65;1.1432;0.05;1403;1;100.0;60
18/11/19;8:00 a;28.1;28.1;26.9;76;23.5;0.4;SSE;1.61;2.2;SSE;28.1;31.9;31.9;---;757.5;0.00;0.0;82;7.05;573;1.4;0.60;3.0;0.000;0.407;27.1;67;20.4;28.6;12.14;1.1448;0.08;1400;1;100.0;60
18/11/19;9:00 a;29.8;29.8;28.1;69;23.5;0.4;NW;1.61;1.8;NW;29.8;34.6;34.6;---;757.4;0.00;0.0;448;38.53;693;4.1;1.76;4.9;0.000;0.479;26.1;48;14.2;26.1;8.87;1.1573;0.30;1381;1;100.0;60
18/11/19;10:00 a;30.7;31.3;29.8;71;24.9;0.4;S;1.61;2.2;S;30.7;36.9;36.9;---;757.2;0.00;0.0;648;55.74;1106;6.8;2.91;9.8;0.000;0.516;26.5;46;13.9;26.3;8.46;1.1557;0.48;1403;1;100.0;60
18/11/19;11:00 a;31.1;31.5;30.7;69;24.7;0.4;NNE;1.61;2.2;WNW;31.1;36.9;36.9;---;756.6;0.00;0.0;508;43.69;905;6.9;2.96;9.8;0.000;0.530;27.5;45;14.5;27.4;8.32;1.1503;0.38;1400;1;100.0;60
18/11/19;12:00 p;31.0;31.1;30.6;66;23.9;0.4;N;1.61;1.8;WNW;31.0;36.1;36.1;---;756.1;0.00;0.0;245;21.07;346;3.5;1.50;5.4;0.000;0.528;29.3;58;20.2;31.3;10.35;1.1346;0.18;1403;1;100.0;60
18/11/19;1:00 p;30.2;31.0;30.2;74;25.0;0.0;NNE;0.00;1.3;NE;30.2;36.3;36.3;---;755.5;0.20;0.0;195;16.77;236;2.2;0.94;2.5;0.000;0.493;27.2;41;12.8;26.7;7.73;1.1519;0.13;1374;1;100.0;60
18/11/19;2:00 p;30.1;30.3;29.9;74;24.9;0.4;N;1.61;1.8;N;30.1;36.1;36.1;---;755.3;0.00;0.0;208;17.89;339;1.8;0.77;2.4;0.000;0.488;26.7;44;13.5;26.4;8.15;1.1526;0.15;1402;1;100.0;60
18/11/19;3:00 p;29.9;30.1;29.8;73;24.5;0.4;N;1.61;1.8;N;29.9;35.4;35.4;---;755.6;0.00;0.0;137;11.78;186;0.9;0.39;1.2;0.000;0.481;27.7;51;16.7;28.1;9.31;1.1451;0.10;1402;1;100.0;60
18/11/19;4:00 p;27.6;29.9;27.6;78;23.4;0.4;NNW;1.61;1.8;SE;27.6;30.9;30.9;---;755.9;0.00;0.0;48;4.13;79;0.0;0.00;0.5;0.000;0.387;27.6;49;15.9;27.8;8.92;1.1470;0.05;1401;1;100.0;60
18/11/19;5:00 p;26.7;27.6;26.7;81;23.2;0.0;NW;0.00;0.9;NW;26.7;29.4;29.4;---;756.4;0.00;0.0;3;0.26;7;0.0;0.00;0.0;0.000;0.350;28.1;56;18.5;29.1;10.05;1.1424;0.00;1402;1;100.0;60
18/11/19;6:00 p;26.2;26.8;26.2;81;22.6;0.4;ESE;1.61;2.2;ESE;26.2;28.4;28.4;---;756.9;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.326;27.8;61;19.6;29.2;10.95;1.1423;0.03;1403;1;100.0;60
18/11/19;7:00 p;25.6;26.2;25.5;81;22.1;0.0;ESE;0.00;0.9;ESE;25.6;27.5;27.5;---;757.0;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.301;27.6;63;19.9;29.1;11.32;1.1427;0.03;1399;1;100.0;60
18/11/19;8:00 p;25.4;25.6;25.4;83;22.3;0.0;ESE;0.00;0.4;ESE;25.4;27.5;27.5;---;757.1;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.296;27.3;64;19.9;28.6;11.53;1.1442;0.03;1404;1;100.0;60
18/11/19;9:00 p;24.7;25.4;24.7;85;22.0;0.0;ESE;0.00;0.9;ESE;24.7;26.6;26.6;---;757.6;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.266;27.1;66;20.2;28.4;11.94;1.1454;0.03;1404;1;100.0;60
18/11/19;10:00 p;24.3;24.7;24.3;86;21.8;0.0;ESE;0.00;0.9;ESE;24.3;26.1;26.1;---;757.6;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.248;26.8;67;20.2;28.2;12.14;1.1461;0.03;1399;1;100.0;60
18/11/19;11:00 p;24.3;24.3;24.2;86;21.8;0.0;ESE;0.00;1.8;ESE;24.3;26.1;26.1;---;757.3;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.248;26.6;68;20.2;27.9;12.35;1.1465;0.03;1399;1;100.0;60
19/11/19;12:00 a;24.6;24.6;24.3;84;21.7;0.0;ESE;0.00;1.8;ESE;24.6;26.3;26.3;---;756.9;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.259;26.4;69;20.2;27.7;12.57;1.1467;0.03;1383;1;100.0;60
19/11/19;1:00 a;24.6;24.6;24.5;85;21.9;0.0;ESE;0.00;0.4;ESE;24.6;26.4;26.4;---;756.3;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.259;26.3;69;20.1;27.6;12.58;1.1463;0.03;1399;1;100.0;60
19/11/19;2:00 a;23.4;24.6;23.4;87;21.2;0.0;ESE;0.00;0.4;ESE;23.4;24.8;24.8;---;756.4;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.213;26.1;71;20.4;27.4;13.09;1.1466;0.03;1397;1;100.0;60
19/11/19;3:00 a;23.1;23.4;23.1;88;21.0;0.0;ESE;0.00;0.9;ESE;23.1;24.3;24.3;---;756.8;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.197;25.9;71;20.2;27.2;13.11;1.1484;0.03;1400;1;100.0;60
19/11/19;4:00 a;22.8;23.1;22.8;88;20.7;0.0;ESE;0.00;0.4;ESE;22.8;24.1;24.1;---;757.2;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.185;25.7;72;20.2;26.9;13.36;1.1500;0.00;1401;1;100.0;60
19/11/19;5:00 a;22.6;22.8;22.6;87;20.3;0.0;ESE;0.00;0.4;ESE;22.6;23.7;23.7;---;757.7;0.00;0.0;0;0.00;5;0.0;0.00;0.0;0.000;0.176;25.4;73;20.2;26.7;13.69;1.1515;0.00;1402;1;100.0;60
19/11/19;6:00 a;23.6;23.6;22.6;85;20.9;0.0;ESE;0.00;0.4;ESE;23.6;24.9;24.9;---;758.2;0.00;0.0;19;1.63;35;0.0;0.00;0.0;0.000;0.218;25.3;73;20.1;26.6;13.70;1.1529;0.03;1400;1;100.0;60
19/11/19;7:00 a;25.9;25.9;23.6;77;21.5;0.0;ESE;0.00;0.9;ESE;25.9;27.7;27.7;---;758.7;0.00;0.0;42;3.61;70;0.1;0.04;1.0;0.000;0.315;25.4;73;20.2;26.7;13.69;1.1531;0.03;1381;1;100.0;60
19/11/19;8:00 a;28.0;28.0;25.9;75;23.2;0.0;S;0.00;1.8;S;28.0;31.4;31.4;---;759.1;0.00;0.0;110;9.46;545;0.9;0.39;3.9;0.000;0.403;26.2;73;20.9;27.7;13.67;1.1498;0.08;1399;1;100.0;60
