;;;;Temp;Hi;Low;Out;Dew;Wind;Wind;Wind;Hi;Hi;Wind;Heat;THW;THSW;;;Rain;Solar;Solar;Hi Solar;UV ;UV ;Hi ;Heat;Cool;In ;In;In ;In ;;Wind;Wind;ISS ;Arc,
Mes;dia;Date;Time;Out;Temp;Temp;Hum;Pt,;Speed;Dir;Run;Speed;Dir;Chill;Index;Index;Index;Bar  ;Rain;Rate;Rad,;Energy;Rad, ;Index;Dose;UV ;D-D ;D-D ;Temp;Hum;Dew;Heat;ET ;Samp;Tx ;Recept;Int,
Octubre;12;12/10/2014;5:00:00;23,6;23,7;23,6;0;---;0;---;0;0;---;23,6;20,9;20,9;---;1010,6;0;0;0;0;0;0;0;0;0;0,109;26,7;76;22,1;28,9;0,004;699;1;100;30
Octubre;12;12/10/2014;5:30:00;23,6;23,6;23,6;0;---;0;---;0;0;---;23,6;20,9;20,9;---;1011;0;0;0;0;0;0;0;0;0;0,109;26,6;76;22;28,7;0;702;1;100;30
Octubre;12;12/10/2014;6:00:00;23,6;23,6;23,6;0;---;0;---;0;0;---;23,6;21;21;---;1011,5;0;0;2;0,09;11;0;0;0;0;0,11;26,5;76;21,9;28,5;0,001;700;1;100;30
Octubre;12;12/10/2014;6:30:00;23,9;23,9;23,6;0;---;0;---;0;0;---;23,9;21,3;21,3;---;1011,8;0;0;36;1,55;58;0;0;0;0;0,116;26,5;77;22,1;28,6;0;700;1;100;30
Octubre;12;12/10/2014;7:00:00;24,3;24,3;23,9;0;---;0;---;0;0;---;24,3;21,8;21,8;---;1012;0;0;72;3,1;77;0;0;0;0;0,125;26,5;77;22,1;28,6;0,002;701;1;100;30
Octubre;12;12/10/2014;7:30:00;24,8;24,8;24,3;0;---;0;---;0;0;---;24,8;22,3;22,3;---;1012,2;0;0;83;3,57;113;0;0;0;0;0,134;26,6;77;22,2;28,8;0;701;1;100;30
Octubre;12;12/10/2014;8:00:00;25,7;25,7;24,7;0;---;0;---;0;0;---;25,7;23,2;23,2;---;1012,5;0;0;94;4,04;142;0;0;0;0;0,153;26,8;76;22,2;29,1;0,003;697;1;100;30
Octubre;12;12/10/2014;8:30:00;27,8;27,8;25,7;0;---;0;SSW;0;2,2;S;27,8;25,2;25,2;---;1012,7;0;0;210;9,03;401;0,8;0,17;1,8;0;0,197;27,1;76;22,5;29,6;0;700;1;100;30
Octubre;12;12/10/2014;9:00:00;29,2;29,4;27,8;20;3,9;0,9;SSE;1,61;3,1;SSE;29,2;27,5;27,5;36,1;1012,9;0;0;478;20,56;752;2,3;0,49;3,3;0;0,227;27,6;76;22,9;30,5;0,011;699;1;100;30
Octubre;12;12/10/2014;9:30:00;29,6;29,8;29,3;18;2,8;0,9;SE;1,61;3,6;E;29,6;27,8;27,8;35,9;1013,3;0;0;475;20,43;784;3,2;0,69;4,3;0;0,235;28,1;75;23,2;31,6;0;699;1;100;30
Octubre;12;12/10/2014;10:00:00;29,6;29,7;29,2;26;8;0,4;SSE;0,8;2,2;SSE;29,6;28,2;28,2;32,8;1013,2;0;0;303;13,03;564;2,1;0,45;4,6;0;0,234;28,5;74;23,4;32,5;0,013;699;1;100;30
Octubre;12;12/10/2014;10:30:00;29,9;29,9;29,4;35;12,8;0,4;SE;0,8;2,7;SE;29,9;29,5;29,5;37,2;1012,6;0;0;446;19,18;816;3,9;0,84;6,5;0;0,241;29,1;74;23,9;33,8;0;695;1;100;30
Octubre;12;12/10/2014;11:00:00;30,4;30,7;29,9;39;14,9;0;SSW;0;1,8;SSW;30,4;30,4;30,4;39,8;1012,3;0;0;522;22,45;708;4,8;1,03;5,7;0;0,251;29,5;74;24,4;34,7;0,014;700;1;100;30
Octubre;12;12/10/2014;11:30:00;30,7;30,7;30,3;41;15,9;0;SSE;0;0,9;SE;30,7;31;31;41,2;1011,4;0;0;561;24,13;1030;5,1;1,09;8;0;0,257;30,1;73;24,7;35,9;0;698;1;100;30
Octubre;12;12/10/2014;12:00:00;30,5;30,7;30,4;34;12,9;0;SSE;0;0,4;SSE;30,5;29,9;29,9;35;1010,8;0;0;315;13,55;417;2,4;0,51;3,6;0;0,253;30,5;72;24,9;36,7;0,012;694;1;100;30
Octubre;12;12/10/2014;12:30:00;30,7;30,9;30,5;42;16,3;0;SSE;0;2,2;SSE;30,7;31,2;31,2;39,1;1010,4;0;0;437;18,79;619;3,4;0,73;4,6;0;0,258;30,7;72;25,1;37,1;0;697;1;100;30
Octubre;12;12/10/2014;13:00:00;30,2;30,9;30,2;30;10,7;0;W;0;1,3;W;30,2;29,2;29,2;34,4;1009,9;0;0;315;13,55;332;2,2;0,47;2,4;0;0,247;30,9;72;25,3;37,5;0,011;698;1;100;30
Octubre;12;12/10/2014;13:30:00;29,9;30,3;29,9;27;8,9;0;W;0;0,4;W;29,9;28,7;28,7;33;1009,5;0;0;266;11,44;304;1,5;0,32;2;0;0,242;31,1;72;25,5;37,8;0;700;1;100;30
Octubre;12;12/10/2014;14:00:00;29,9;30,2;29,9;19;3,8;0;W;0;0,4;W;29,9;28,1;28,1;31,2;1009,2;0;0;212;9,12;230;0,9;0,19;1,1;0;0,241;31,1;72;25,5;37,8;0,007;698;1;100;30
Octubre;12;12/10/2014;14:30:00;29,6;29,9;29,6;11;-4;0;W;0;0,4;W;29,6;27,7;27,7;28,3;1009,3;0;0;98;4,21;195;0,2;0,04;0,7;0;0,235;31,1;72;25,5;37,8;0;702;1;100;30
Octubre;12;12/10/2014;15:00:00;29,7;29,7;29,6;6;-11,8;0;W;0;1,8;W;29,7;27,4;27,4;26,1;1009,4;0;0;80;3,44;116;0;0;0,6;0;0,236;30,9;73;25,5;37,7;0,003;700;1;100;30
Octubre;12;12/10/2014;15:30:00;29,5;29,7;29,5;13;-1,8;0;NNW;0;2,2;NNW;29,5;27,6;27,6;27;1009;0;0;118;5,07;171;0;0;0;0;0,233;30,7;73;25,3;37,4;0;702;1;100;30
Octubre;12;12/10/2014;16:00:00;29,3;29,4;29,2;14;-1;0,4;NNW;0,8;2,7;NNW;29,3;27,4;27,4;26,8;1008,8;0;0;112;4,82;127;0;0;0;0;0,228;30,6;73;25,2;37,2;0,004;702;1;100;30
Octubre;12;12/10/2014;16:30:00;29,2;29,4;29,2;8;-8,5;0;W;0;0,4;W;29,2;27,2;27,2;25,7;1008;0;0;64;2,75;91;0;0;0;0;0,227;30,5;74;25,3;37,2;0;698;1;100;30
Octubre;12;12/10/2014;17:00:00;29,2;29,3;29,2;2;-25;0;W;0;0,4;W;29,2;26,7;26,7;24,6;1007,8;0;0;46;1,98;51;0;0;0;0;0,227;30,4;74;25,2;36,9;0,002;700;1;100;30
Octubre;12;12/10/2014;17:30:00;28,7;29,2;28,6;0;---;0;---;0;0;---;28,7;26;26;---;1008,2;0;0;19;0,82;35;0;0;0;0;0,215;30,2;75;25,2;36,6;0;701;1;100;30
Octubre;12;12/10/2014;18:00:00;28;28,6;27,9;0;---;0;---;0;0;---;28;25,4;25,4;---;1008;0;0;0;0;5;0;0;0;0;0,201;29,9;75;25;36;0,001;703;1;100;30
Octubre;12;12/10/2014;18:30:00;27,5;27,9;27,5;0;---;0;---;0;0;---;27,5;24,9;24,9;---;1008,2;0;0;0;0;0;0;0;0;0;0,191;29,8;75;24,9;35,7;0;696;1;100;30
Octubre;12;12/10/2014;19:00:00;27,2;27,5;27,2;0;---;0;---;0;0;---;27,2;24,7;24,7;---;1008,7;0;0;0;0;0;0;0;0;0;0,185;29,6;75;24,7;35,2;0,004;697;1;100;30
Octubre;12;12/10/2014;19:30:00;26,9;27,2;26,9;0;---;0;---;0;0;---;26,9;24,4;24,4;---;1009,2;0;0;0;0;0;0;0;0;0;0,178;29,4;76;24,7;34,9;0;696;1;100;30
Octubre;12;12/10/2014;20:00:00;26,9;26,9;26,8;0;---;0;W;0;0,4;W;26,9;24,4;24,4;---;1009,9;0;0;0;0;0;0;0;0;0;0,178;29,2;76;24,5;34,4;0,004;700;1;100;30
Octubre;12;12/10/2014;20:30:00;26,8;26,9;26,8;0;---;0;W;0;0,4;W;26,8;24,4;24,4;---;1010,6;0;0;0;0;0;0;0;0;0;0,177;29,1;76;24,4;34,2;0;698;1;100;30
Octubre;12;12/10/2014;21:00:00;26,3;26,8;26,3;0;---;0;---;0;0;---;26,3;23,9;23,9;---;1011,1;0;0;0;0;0;0;0;0;0;0,167;28,8;76;24,2;33,8;0,004;697;1;100;30
Octubre;12;12/10/2014;21:30:00;26,4;26,4;26,2;0;---;0;SSW;0;1,3;SSW;26,4;24;24;---;1011,4;0;0;0;0;0;0;0;0;0;0,169;28,7;76;24,1;33,5;0;699;1;100;30
Octubre;12;12/10/2014;22:00:00;26,8;26,8;26,4;0;---;0;SSW;0;0,9;SSW;26,8;24,3;24,3;---;1011,8;0;0;0;0;0;0;0;0;0;0,176;28,6;77;24,2;33,4;0,004;699;1;100;30
Octubre;12;12/10/2014;22:30:00;26,7;26,8;26,7;0;---;0;SSW;0;0,4;SSW;26,7;24,3;24,3;---;1011,6;0;0;0;0;0;0;0;0;0;0,175;28,5;77;24,1;33,1;0;701;1;100;30
Octubre;12;12/10/2014;23:00:00;26,6;26,7;26,6;0;---;0;SSW;0;0,4;SSW;26,6;24,1;24,1;---;1011,7;0;0;0;0;0;0;0;0;0;0,171;28,4;77;24;32,8;0,004;699;1;100;30
Octubre;12;12/10/2014;23:30:00;26,4;26,6;26,4;0;---;0;SSW;0;0,4;SSW;26,4;24;24;---;1011,4;0;0;0;0;0;0;0;0;0;0,169;28,3;77;23,9;32,5;0;702;1;100;30
Octubre;13;13/10/2014;0:00:00;26,1;26,4;26;0;---;0;---;0;0;---;26,1;23,6;23,6;---;1011,2;0;0;0;0;0;0;0;0;0;0,161;28,2;77;23,8;32,2;0,004;698;1;100;30
Octubre;13;13/10/2014;0:30:00;25,9;26,1;25,9;0;---;0;---;0;0;---;25,9;23,4;23,4;---;1011,1;0;0;0;0;0;0;0;0;0;0,157;28,1;77;23,6;31,9;0;701;1;100;30
Octubre;13;13/10/2014;1:00:00;25,6;25,9;25,6;0;---;0;---;0;0;---;25,6;23,1;23,1;---;1010,6;0;0;0;0;0;0;0;0;0;0,15;28,1;77;23,6;31,9;0,004;699;1;100;30
Octubre;13;13/10/2014;1:30:00;25,4;25,6;25,4;0;---;0;---;0;0;---;25,4;22,9;22,9;---;1009,9;0;0;0;0;0;0;0;0;0;0,147;27,9;77;23,5;31,6;0;701;1;100;30
Octubre;13;13/10/2014;2:00:00;25,2;25,4;25,2;0;---;0;---;0;0;---;25,2;22,8;22,8;---;1009,7;0;0;0;0;0;0;0;0;0;0,144;27,8;77;23,4;31,3;0,004;700;1;100;30
Octubre;13;13/10/2014;2:30:00;25,2;25,3;25,2;0;---;0;---;0;0;---;25,2;22,8;22,8;---;1009,6;0;0;0;0;0;0;0;0;0;0,144;27,8;78;23,6;31,3;0;702;1;100;30
Octubre;13;13/10/2014;3:00:00;25,2;25,3;25,2;0;---;0;---;0;0;---;25,2;22,7;22,7;---;1009,7;0;0;0;0;0;0;0;0;0;0,142;27,7;78;23,5;31,1;0,004;702;1;100;30
Octubre;13;13/10/2014;3:30:00;24,9;25,2;24,9;0;---;0;---;0;0;---;24,9;22,5;22,5;---;1009,6;0;0;0;0;0;0;0;0;0;0,138;27,6;78;23,4;30,8;0;700;1;100;30
Octubre;13;13/10/2014;4:00:00;24,6;24,9;24,6;0;---;0;---;0;0;---;24,6;22,1;22,1;---;1009,3;0;0;0;0;0;0;0;0;0;0,13;27,6;78;23,4;30,8;0,004;703;1;100;30
Octubre;13;13/10/2014;4:30:00;24,3;24,6;24,3;0;---;0;---;0;0;---;24,3;21,8;21,8;---;1009,6;0;0;0;0;0;0;0;0;0;0,125;27,3;78;23,2;30,3;0;699;1;100;30
Octubre;13;13/10/2014;5:00:00;24,1;24,3;24,1;0;---;0;---;0;0;---;24,1;21,6;21,6;---;1009,7;0;0;0;0;0;0;0;0;0;0,12;27,2;78;23;30,1;0,004;700;1;100;30
Octubre;13;13/10/2014;5:30:00;23,9;24,2;23,9;0;---;0;---;0;0;---;23,9;21,4;21,4;---;1009,9;0;0;0;0;0;0;0;0;0;0,117;27,1;78;22,9;29,8;0;700;1;100;30
Octubre;13;13/10/2014;6:00:00;23,8;23,9;23,8;0;---;0;---;0;0;---;23,8;21,2;21,2;---;1010,5;0;0;3;0,13;14;0;0;0;0;0,113;27;78;22,8;29,6;0,001;701;1;100;30
Octubre;13;13/10/2014;6:30:00;24,2;24,2;23,8;0;---;0;---;0;0;---;24,2;21,7;21,7;---;1011;0;0;28;1,2;42;0;0;0;0;0,123;26,9;78;22,8;29,5;0;701;1;100;30
Octubre;13;13/10/2014;7:00:00;24,9;24,9;24,2;0;---;0;SSW;0;0,4;SSW;24,9;22,5;22,5;---;1011,4;0;0;61;2,62;83;0;0;0;0;0,138;26,9;78;22,8;29,5;0,002;702;1;100;30
Octubre;13;13/10/2014;7:30:00;26,7;26,7;24,9;0;---;0;SSW;0;0,4;SSW;26,7;24,2;24,2;---;1011,8;0;0;88;3,78;107;0;0;0;0;0,174;27;78;22,8;29,6;0;698;1;100;30
Octubre;13;13/10/2014;8:00:00;27,7;27,7;26,7;0;---;0;---;0;0;---;27,7;25,2;25,2;---;1012,1;0;0;102;4,39;146;0;0;0;0;0,196;27,1;78;22,9;29,8;0,003;699;1;100;30
Octubre;13;13/10/2014;8:30:00;28,6;28,7;27,7;19;2,7;0;SSW;0;1,3;SSW;28,6;26,8;26,8;31,2;1012,2;0;0;277;11,91;353;0,6;0,13;1;0;0,213;27,4;78;23,3;30,6;0;697;1;100;30
Octubre;13;13/10/2014;9:00:00;28,9;28,9;28,4;10;-5,8;0;SSW;0;0,4;SSW;28,9;27,1;27,1;30,3;1012,3;0;0;252;10,84;687;1,2;0,26;3,2;0;0,221;27,8;77;23,4;31,2;0,008;699;1;100;30
Octubre;13;13/10/2014;9:30:00;30,2;30,2;28,9;17;2,5;0;SSW;0;0,4;SSW;30,2;28,3;28,3;35,9;1012,2;0;0;446;19,18;860;2,7;0,58;3,8;0;0,248;28,3;77;23,9;32,5;0;699;1;100;30
Octubre;13;13/10/2014;10:00:00;30,4;30,8;30,1;24;7,5;0;SW;0;2,7;ESE;30,4;28,8;28,8;40,9;1011,8;0;0;657;28,25;972;4,7;1,01;6,5;0;0,251;28,8;76;24,2;33,8;0,016;697;1;100;30
Octubre;13;13/10/2014;10:30:00;30,6;30,8;30,2;37;14,2;0;SW;0;1,3;SW;30,6;30,4;30,4;39,3;1011,4;0;0;498;21,42;1049;4,6;0,99;7,7;0;0,255;29,5;75;24,6;34,9;0;697;1;100;30
Octubre;13;13/10/2014;11:00:00;31,6;31,6;30,6;50;19,9;0;SW;0;1,8;SW;31,6;34;34;47,4;1011,2;0;0;702;30,19;1081;6,3;1,35;8,5;0;0,275;30,1;74;24,9;36,1;0,017;701;1;100;30
Octubre;13;13/10/2014;11:30:00;31,8;31,8;31,3;41;17;0,4;NW;0,8;2,2;W;31,8;32,7;32,7;45,6;1010,8;0;0;682;29,33;1093;6,9;1,48;9;0;0,281;30,7;73;25,3;37,4;0;694;1;100;30
Octubre;13;13/10/2014;12:00:00;32,4;32,4;31,8;48;20;0,4;NNW;0,8;2,7;NNW;32,4;35;35;51,2;1010,3;0;0;822;35,35;1104;7,4;1,59;9,2;0;0,293;31,4;73;26;39,3;0,02;702;1;100;30
Octubre;13;13/10/2014;12:30:00;31,7;32,6;31,7;36;14,8;0,9;NNW;1,61;3,6;NNW;31,7;31,4;31,4;42,4;1010,1;0;0;575;24,73;1032;6,3;1,35;9,2;0;0,278;32;72;26,3;41;0;700;1;100;30
Octubre;13;13/10/2014;13:00:00;32,3;32,3;31,5;48;19,9;0,4;W;0,8;2,7;WSW;32,3;34,8;34,8;48,6;1009,6;0;0;678;29,16;1000;6,2;1,33;8,3;0;0,291;32,5;72;26,8;42,8;0,019;697;1;100;30
Octubre;13;13/10/2014;13:30:00;32,7;32,9;32,3;55;22,4;0,9;NNW;1,61;3,1;WNW;32,7;37,3;37,3;56,6;1009;0;0;884;38,02;1125;6,7;1,44;8,3;0;0,299;33;72;27,3;44,6;0;698;1;100;30
Octubre;13;13/10/2014;14:00:00;32,6;33;32,6;57;22,9;0,9;NNW;1,61;4;NNW;32,6;37,7;37,7;53,3;1008,7;0;0;694;29,85;1144;4,8;1,03;7,6;0;0,296;33,4;71;27,5;45,6;0,022;696;1;100;30
Octubre;13;13/10/2014;14:30:00;31,7;32,7;31,7;39;16;0;NW;0;1,8;NW;31,7;32,1;32,1;38,6;1008,6;0;0;319;13,72;420;1,6;0,34;2,3;0;0,278;33,6;70;27,4;45,6;0;698;1;100;30
Octubre;13;13/10/2014;15:00:00;30,4;31,6;30,4;10;-4,6;0;NW;0;0,9;NW;30,4;28,4;28,4;28,6;1008,1;0;0;205;8,82;285;0,4;0,09;1,1;0;0,252;33,6;70;27,4;45,6;0,008;700;1;100;30
Octubre;13;13/10/2014;15:30:00;30,1;30,6;30,1;6;-11,5;0;N;0;0,4;N;30,1;27,8;27,8;27,2;1008,2;0;0;157;6,75;169;0;0;0;0;0,245;33,3;70;27,1;44,6;0;694;1;100;30
Octubre;13;13/10/2014;16:00:00;30,6;30,6;30;14;0;0;N;0;0,4;N;30,6;28,6;28,6;29,4;1008;0;0;245;10,54;422;0;0;0;0;0,255;33,1;70;26,9;43,9;0,006;698;1;100;30
Octubre;13;13/10/2014;16:30:00;30,6;30,7;30,4;16;1,9;0;ENE;0;0,4;SE;30,6;28,7;28,7;29,1;1008;0;0;211;9,07;285;0;0;0;0;0,256;33;71;27;44,1;0;699;1;100;30
Octubre;13;13/10/2014;17:00:00;31,1;31,1;30,6;23;7,5;0;ENE;0;0,4;ENE;31,1;29,2;29,2;28,7;1008,5;0;0;110;4,73;243;0;0;0;0;0,265;32,7;71;26,8;43,1;0,005;699;1;100;30
Octubre;13;13/10/2014;17:30:00;30,6;31,1;30,6;19;4,4;0;ENE;0;0,4;ENE;30,6;28,7;28,7;27,1;1008,8;0;0;28;1,2;54;0;0;0;0;0,256;32,6;71;26,7;42,7;0;701;1;100;30
Octubre;13;13/10/2014;18:00:00;30,2;30,7;30,2;4;-16,4;0;---;0;0;---;30,2;27,7;27,7;25,1;1009;0;0;1;0,04;7;0;0;0;0;0,248;32,3;72;26,6;42;0,001;700;1;100;30
Octubre;13;13/10/2014;18:30:00;29,5;30,2;29,5;0;---;0;---;0;0;---;29,5;26,7;26,7;---;1009,5;0;0;0;0;0;0;0;0;0;0,233;32;73;26,6;41,4;0;701;1;100;30
Octubre;13;13/10/2014;19:00:00;28,8;29,5;28,8;0;---;0;---;0;0;---;28,8;26,1;26,1;---;1009,3;0;0;0;0;0;0;0;0;0;0,219;31,7;73;26,2;40,1;0,004;690;1;100;30
Octubre;13;13/10/2014;19:30:00;28,3;28,8;28,3;0;---;0;---;0;0;---;28,3;25,7;25,7;---;1009,8;0;0;0;0;0;0;0;0;0;0,208;31,4;74;26,2;39,6;0;688;1;100;30
Octubre;13;13/10/2014;20:00:00;27,9;28,3;27,9;0;---;0;ENE;0;0,4;ENE;27,9;25,4;25,4;---;1010,9;0;0;0;0;0;0;0;0;0;0,2;31,1;74;25,9;38,3;0,004;693;1;100;30
Octubre;13;13/10/2014;20:30:00;27,9;27,9;27,8;0;---;0;---;0;0;---;27,9;25,3;25,3;---;1010,8;0;0;0;0;0;0;0;0;0;0,199;30,8;74;25,7;37,8;0;689;1;100;30
Octubre;13;13/10/2014;21:00:00;27,6;27,9;27,6;0;---;0;---;0;0;---;27,6;25;25;---;1011,2;0;0;0;0;0;0;0;0;0;0,192;30,6;74;25,4;37,4;0,004;687;1;100;30
Octubre;13;13/10/2014;21:30:00;27,2;27,6;27,2;0;---;0;---;0;0;---;27,2;24,7;24,7;---;1011,2;0;0;0;0;0;0;0;0;0;0,184;30,4;75;25,5;37,1;0;697;1;100;30
Octubre;13;13/10/2014;22:00:00;27,1;27,2;27,1;0;---;0;---;0;0;---;27,1;24,6;24,6;---;1011,1;0;0;0;0;0;0;0;0;0;0,183;30,2;75;25,2;36,6;0,004;692;1;100;30
Octubre;13;13/10/2014;22:30:00;27,1;27,2;27;0;---;0;---;0;0;---;27,1;24,6;24,6;---;1011,1;0;0;0;0;0;0;0;0;0;0,182;29,9;75;25;36;0;696;1;100;30
Octubre;13;13/10/2014;23:00:00;26,5;27;26,5;0;---;0;---;0;0;---;26,5;24,1;24,1;---;1011,2;0;0;0;0;0;0;0;0;0;0,17;29,8;75;24,9;35,7;0,004;694;1;100;30
Octubre;13;13/10/2014;23:30:00;26,2;26,5;26,2;0;---;0;---;0;0;---;26,2;23,7;23,7;---;1011,4;0;0;0;0;0;0;0;0;0;0,163;29,6;76;24,9;35,4;0;691;1;100;30
Octubre;14;14/10/2014;0:00:00;26,1;26,2;26;0;---;0;---;0;0;---;26,1;23,6;23,6;---;1011,9;0;0;0;0;0;0;0;0;0;0,161;29,4;76;24,7;34,9;0,004;691;1;100;30
Octubre;14;14/10/2014;0:30:00;25,9;26,1;25,9;0;---;0;---;0;0;---;25,9;23,5;23,5;---;1011,3;0;0;0;0;0;0;0;0;0;0,159;29,3;76;24,6;34,7;0;688;1;100;30
Octubre;14;14/10/2014;1:00:00;25,8;25,9;25,8;0;---;0;---;0;0;---;25,8;23,3;23,3;---;1011,2;0;0;0;0;0;0;0;0;0;0,155;29,1;76;24,4;34,2;0,004;694;1;100;30
Octubre;14;14/10/2014;1:30:00;25,6;25,8;25,5;0;---;0;ENE;0;0,4;ENE;25,6;23,1;23,1;---;1011;0;0;0;0;0;0;0;0;0;0,15;28,9;76;24,3;34;0;690;1;100;30
Octubre;14;14/10/2014;2:00:00;25,4;25,6;25,4;0;---;0;---;0;0;---;25,4;23;23;---;1010,3;0;0;0;0;0;0;0;0;0;0,148;28,8;76;24,2;33,8;0,004;691;1;100;30
Octubre;14;14/10/2014;2:30:00;25,2;25,4;25,2;0;---;0;---;0;0;---;25,2;22,8;22,8;---;1010;0;0;0;0;0;0;0;0;0;0,144;28,6;76;24;33,2;0;697;1;100;30
Octubre;14;14/10/2014;3:00:00;24,9;25,2;24,8;0;---;0;---;0;0;---;24,9;22,4;22,4;---;1010,1;0;0;0;0;0;0;0;0;0;0,137;28,5;77;24,1;33,1;0,004;693;1;100;30
Octubre;14;14/10/2014;3:30:00;24,8;24,9;24,8;0;---;0;---;0;0;---;24,8;22,3;22,3;---;1010,3;0;0;0;0;0;0;0;0;0;0,134;28,4;77;24;32,8;0;697;1;100;30
Octubre;14;14/10/2014;4:00:00;24,8;24,8;24,7;0;---;0;---;0;0;---;24,8;22,3;22,3;---;1010,7;0;0;0;0;0;0;0;0;0;0,134;28,3;77;23,9;32,5;0,004;692;1;100;30
Octubre;14;14/10/2014;4:30:00;24,7;24,8;24,7;0;---;0;---;0;0;---;24,7;22,3;22,3;---;1011,2;0;0;0;0;0;0;0;0;0;0,133;28,2;77;23,8;32,2;0;686;1;100;30
Octubre;14;14/10/2014;5:00:00;24,8;24,8;24,7;0;---;0;---;0;0;---;24,8;22,3;22,3;---;1011,5;0;0;0;0;0;0;0;0;0;0,134;28,1;77;23,6;31,9;0,004;700;1;100;30
Octubre;14;14/10/2014;5:30:00;24,9;24,9;24,7;0;---;0;ENE;0;0,4;ENE;24,9;22,5;22,5;---;1011,9;0;0;0;0;0;0;0;0;0;0,138;28,1;77;23,6;31,9;0;698;1;100;30
Octubre;14;14/10/2014;6:00:00;25;25,1;24,9;0;---;0;WSW;0;1,3;WSW;25;22,6;22,6;---;1012,6;0;0;0;0;0;0;0;0;0;0,139;27,9;77;23,5;31,6;0,001;699;1;100;30
Octubre;14;14/10/2014;6:30:00;25,3;25,3;24,9;0;---;0;WSW;0;0,4;WSW;25,3;22,8;22,8;---;1013;0;0;39;1,68;70;0;0;0;0;0,145;27,9;78;23,7;31,8;0;696;1;100;30
Octubre;14;14/10/2014;7:00:00;25,9;25,9;25,3;0;---;0;WSW;0;0,4;WSW;25,9;23,4;23,4;---;1013,1;0;0;103;4,43;113;0;0;0;0;0,157;27,9;78;23,7;31,8;0,003;700;1;100;30
Octubre;14;14/10/2014;7:30:00;26,6;26,6;25,9;0;---;0;---;0;0;---;26,6;24,2;24,2;---;1013,2;0;0;114;4,9;130;0;0;0;0;0,172;28,1;77;23,6;31,9;0;695;1;100;30
Octubre;14;14/10/2014;8:00:00;26,9;26,9;26,6;0;---;0;WSW;0;0,4;WSW;26,9;24,4;24,4;---;1013,1;0;0;140;6,02;151;0;0;0;0;0,178;27,4;74;22,4;30;0,004;702;1;100;30
Octubre;14;14/10/2014;8:30:00;27,7;27,8;26,9;8;-9,6;0;WSW;0;0,4;WSW;27,7;25,4;25,4;27,8;1013,3;0;0;213;9,16;527;0,6;0,13;1,9;0;0,196;27,8;69;21,6;30,1;0;702;1;100;30
Octubre;14;14/10/2014;9:00:00;28,7;28,8;27,7;31;9,9;0;WSW;0;1,8;WSW;28,7;27,8;27,8;36,5;1013,7;0;0;460;19,78;626;2;0,43;2,5;0;0,216;26,4;50;15,1;26,4;0,009;701;1;100;30
Octubre;14;14/10/2014;9:30:00;29,5;29,6;28,7;33;11,5;0,4;W;0,8;2,2;WSW;29,5;28,8;28,8;38,2;1014,2;0;0;502;21,59;803;2,8;0,6;4;0;0,233;26,4;63;18,8;27,3;0;702;1;100;30
Octubre;14;14/10/2014;10:00:00;29,2;29,6;29,1;29;9,3;0;W;0;2,2;W;29,2;28,1;28,1;32,5;1014;0;0;287;12,34;450;1,5;0,32;2,9;0;0,226;26,9;65;19,8;28,2;0,011;701;1;100;30
Octubre;14;14/10/2014;10:30:00;29,5;29,8;29;35;12,4;0;NNW;0;2,2;NNW;29,5;29,1;29,1;36,8;1013,8;0;0;445;19,14;619;3,5;0,75;4,8;0;0,233;27,1;59;18,4;27,9;0;698;1;100;30
Octubre;14;14/10/2014;11:00:00;30;30,2;29,4;43;16,1;0;WNW;0;1,8;WNW;30;30,4;30,4;42,4;1013,6;0;0;637;27,39;891;5,2;1,11;6,6;0;0,243;27,2;60;18,8;28,2;0,015;700;1;100;30
Octubre;14;14/10/2014;11:30:00;30,2;30,2;29,8;29;10,2;0;W;0;1,8;W;30,2;29,2;29,2;35,7;1013,4;0;0;389;16,73;601;3,3;0,71;5,3;0;0,248;27,3;56;17,8;28;0;700;1;100;30
Octubre;14;14/10/2014;12:00:00;29,8;30,2;29,8;38;13,9;0;W;0;1,3;W;29,8;29,7;29,7;34,6;1013;0;0;300;12,9;482;2,3;0,49;4,2;0;0,238;27,4;62;19,5;28,7;0,01;698;1;100;30
Octubre;14;14/10/2014;12:30:00;30,2;30,3;29,8;35;13,1;0;W;0;2,7;SE;30,2;29,8;29,8;36,4;1012,7;0;0;374;16,08;429;3;0,64;3,4;0;0,248;27,2;59;18,5;28,1;0;702;1;100;30
Octubre;14;14/10/2014;13:00:00;30,5;30,6;30,2;38;14,6;0;WSW;0;1,8;WSW;30,5;30,4;30,4;38,3;1012,2;0;0;416;17,89;503;3,2;0,69;3,9;0;0,253;27,2;58;18,2;28;0,011;700;1;100;30
Octubre;14;14/10/2014;13:30:00;30,4;30,6;30,3;38;14,5;0;NW;0;1,3;NW;30,4;30,3;30,3;37,7;1011,4;0;0;384;16,51;519;2,6;0,56;3,5;0;0,251;27,2;59;18,5;28,1;0;697;1;100;30
Octubre;14;14/10/2014;14:00:00;30,8;30,9;30,3;41;16,1;0;NW;0;0,4;NW;30,8;31,1;31,1;38,2;1011,1;0;0;355;15,27;547;2,3;0,49;3,2;0;0,26;27,2;53;16,8;27,6;0,01;700;1;100;30
